"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"300","Kevin Hayes","NYR, WPG","C, R","71","149.18333333333","3","8","3","5","11","61.11","24","12.50","3.22","41","33","24","13","0","2","0","0","0","0","0","0","13","1","2","4","0","44","40","52.38"
"343","Ryan Dzingel","CBJ, OTT","C, L","78","138.3","5","6","4","2","11","73.33","20","25.00","2.34","30","22","18","11","0","2","7","2","1","1","0","1","8","1","3","4","0","7","7","50.00"
"401","Oscar Klefbom","EDM","D","61","162.01666666667","1","10","4","6","11","52.38","27","3.70","2.09","60","37","7","2","0","4","2","1","1","0","0","0","4","3","2","1","5","0","0","-"
"468","Andreas Athanasiou","DET","C","76","168.18333333333","3","8","5","3","11","52.38","36","8.33","3.79","68","50","28","8","1","3","8","4","4","0","0","3","4","3","2","6","0","16","26","38.10"
"506","Jake Guentzel","PIT","C, L","82","176.15","6","5","1","4","11","50.00","28","21.43","5.71","50","43","42","27","1","3","2","1","1","0","0","0","6","2","3","13","1","3","7","30.00"
"549","Max Domi","MTL","C, L","82","210.96666666667","4","7","2","5","11","68.75","34","11.76","2.84","67","43","25","8","1","5","15","6","5","1","0","2","6","4","1","7","0","75","75","50.00"
"585","Kevin Fiala","MIN, NSH","L","83","184.15","2","9","2","7","11","73.33","31","6.45","3.87","56","40","33","10","0","4","4","2","2","0","0","2","15","2","3","7","0","1","0","100.00"
"685","Jake DeBrusk","BOS","L","68","180.61666666667","8","3","0","3","11","35.48","28","28.57","4.23","41","38","34","28","0","3","4","2","2","0","0","3","4","2","2","10","1","0","2","0.00"
"781","Nico Hischier","N.J","C","69","200.71666666667","3","8","4","4","11","45.83","29","10.34","5.06","48","44","42","25","1","0","14","3","2","0","1","2","6","4","2","6","0","33","33","50.00"
"4","Patrick Marleau","TOR","C","82","144.98333333333","4","6","4","2","10","58.82","27","14.81","4.94","43","36","40","24","0","2","4","2","2","0","0","0","2","2","4","3","1","21","25","45.65"
"33","Brent Seabrook","CHI","D","78","127.16666666667","2","8","3","5","10","83.33","31","6.45","1.87","65","39","7","1","0","5","2","1","1","0","0","0","1","1","1","1","2","0","0","-"
"62","Carl Soderberg","COL","C","82","141.71666666667","2","8","5","3","10","71.43","20","10.00","3.33","33","26","28","14","1","1","4","2","2","0","0","1","1","2","0","7","1","45","37","54.88"
"147","P.K. Subban","NSH","D","63","161.93333333333","2","8","3","5","10","66.67","32","6.25","2.2","65","44","10","0","0","4","16","4","3","0","1","0","3","3","0","3","4","0","0","-"
"237","Nick Leddy","NYI","D","82","232.85","0","10","7","3","10","52.63","31","0.00","2.61","70","45","18","3","0","8","4","2","2","0","0","2","6","4","5","6","1","0","0","-"
"294","Justin Faulk","CAR","D","82","241.35","6","4","2","2","10","32.26","61","9.84","5.33","122","83","31","4","0","8","9","3","2","1","0","0","7","6","6","3","1","0","0","-"
"442","Filip Forsberg","NSH","L","64","192.9","7","3","2","1","10","76.92","48","14.58","5.01","110","72","49","8","0","3","6","3","3","0","0","0","15","2","2","7","0","0","2","0.00"
"456","Chris Tierney","OTT","C","81","139.53333333333","0","10","7","3","10","55.56","11","0.00","1.72","14","14","12","7","0","3","0","0","0","0","0","0","8","0","0","3","0","35","36","49.30"
"541","Seth Jones","CBJ","D","75","175.48333333333","0","10","8","2","10","71.43","20","0.00","1.83","48","32","7","0","0","3","4","2","2","0","0","0","7","2","5","3","3","0","0","-"
"550","Josh Morrissey","WPG","D","59","103.4","3","7","1","6","10","66.67","8","37.50","0.71","19","12","5","0","0","1","0","0","0","0","0","0","1","1","2","2","3","0","0","-"
"575","Aaron Ekblad","FLA","D","82","138.8","5","5","2","3","10","58.82","37","13.51","3.1","57","43","15","3","1","7","5","1","0","1","0","1","8","0","3","4","0","0","0","-"
"593","Tony DeAngelo","NYR","D","61","116.98333333333","0","10","3","7","10","76.92","12","0.00","1.02","31","17","11","2","0","1","7","2","1","1","0","1","5","2","1","4","2","0","0","-"
"652","Timo Meier","S.J","R","78","141.5","6","4","2","2","10","58.82","39","15.38","7.04","56","48","48","33","0","6","10","5","5","0","0","2","4","2","1","6","0","5","7","41.67"
"780","Casey Mittelstadt","BUF","C","77","135.75","3","7","1","6","10","66.67","33","9.09","3.74","52","43","30","12","0","8","0","0","0","0","0","1","2","0","0","4","0","15","15","50.00"
"815","Brady Tkachuk","OTT","L","71","158.83333333333","4","6","4","2","10","58.82","43","9.30","7.1","55","51","43","28","1","8","9","3","2","1","0","2","8","1","2","9","0","15","27","35.71"
"11","Ilya Kovalchuk","L.A","L","64","178.18333333333","4","5","3","2","9","50.00","43","9.30","4.69","82","58","30","5","1","5","0","0","0","0","0","0","7","1","0","1","2","4","1","80.00"
"39","Brian Boyle","N.J, NSH","C","73","192.08333333333","7","2","1","1","9","42.86","32","21.88","5.44","55","45","45","30","2","2","11","4","3","1","0","0","2","0","15","10","0","72","58","55.38"
"219","Marcus Johansson","BOS, N.J","L","58","144.08333333333","2","7","5","2","9","69.23","13","15.38","2.42","22","19","17","11","0","0","0","0","0","0","0","1","8","0","3","10","1","7","10","41.18"
"419","Yanni Gourde","T.B","C","80","113.51666666667","5","4","2","2","9","47.37","15","33.33","2.2","21","18","17","8","0","3","23","7","4","3","0","1","5","2","0","8","0","12","12","50.00"
"518","Shea Theodore","VGK","D","79","190.1","4","5","3","2","9","50.00","44","9.09","3.28","83","61","21","2","0","14","0","0","0","0","0","0","4","11","0","3","3","0","0","-"
"524","J.T. Compher","COL","L","66","205.83333333333","4","5","2","3","9","30.00","22","18.18","4.83","39","31","34","20","0","1","11","4","3","1","0","0","6","1","1","10","1","51","42","54.84"
"544","Darnell Nurse","EDM","D","82","151.26666666667","1","8","2","6","9","39.13","20","5.00","1.62","54","32","13","1","0","6","6","3","3","0","0","0","7","2","2","1","3","0","0","-"
"552","Ryan Pulock","NYI","D","82","156.41666666667","3","6","4","2","9","81.82","33","9.09","3.41","66","45","27","1","1","4","0","0","0","0","0","0","7","3","4","6","2","0","0","-"
"584","Nick Ritchie","ANA","L","60","109.43333333333","2","7","6","1","9","64.29","21","9.52","3.74","40","32","30","21","0","5","6","3","3","0","0","0","5","2","3","7","0","1","2","33.33"
"600","Nikolay Goldobin","VAN","R","63","163.26666666667","1","8","5","3","9","60.00","17","5.88","2.13","36","30","19","2","0","2","0","0","0","0","0","1","8","0","1","3","0","0","0","-"
"743","Dennis Cholowski","DET","D","52","126.95","4","5","1","4","9","56.25","18","22.22","1.33","37","23","12","1","0","2","0","0","0","0","0","0","6","2","2","1","2","0","0","-"
"744","Samuel Girard","COL","D","82","165.8","0","9","5","4","9","42.86","12","0.00","1.09","42","20","10","0","0","7","0","0","0","0","0","0","4","1","1","2","2","0","0","-"
"745","Pierre-Luc Dubois","CBJ","C","82","188.55","2","7","2","5","9","47.37","18","11.11","3.24","37","30","22","12","0","2","2","1","1","0","0","0","8","0","3","15","0","34","45","43.04"
"8","Niklas Kronwall","DET","D","79","129.28333333333","1","7","5","2","8","57.14","12","8.33","0.78","19","15","3","0","0","1","2","1","1","0","0","1","3","1","2","0","0","0","0","-"
"19","Frans Nielsen","DET","C","72","160.23333333333","0","8","4","4","8","61.54","16","0.00","1.77","25","21","15","5","0","3","2","1","1","0","0","0","6","1","0","7","0","45","51","46.88"
"164","Max Pacioretty","VGK","L","66","166.78333333333","4","4","4","0","8","47.06","42","9.52","5.44","90","64","53","13","0","8","12","6","6","0","0","2","5","2","2","12","0","8","13","38.10"
"170","Wayne Simmonds","NSH, PHI","R","79","217.68333333333","5","3","2","1","8","50.00","44","11.36","10.26","72","63","70","57","0","10","18","6","4","2","0","2","8","2","5","7","0","1","1","50.00"
"216","Tyler Johnson","T.B","C","80","127.73333333333","1","7","4","3","8","42.11","16","6.25","1.87","26","21","19","1","0","2","2","1","1","0","0","2","8","0","1","6","0","17","14","54.84"
"218","Tyler Bozak","STL","C","72","172.88333333333","2","6","4","2","8","42.11","24","8.33","4.33","42","33","33","18","0","8","0","0","0","0","0","0","2","0","2","5","1","21","26","44.68"
"242","Tomas Tatar","MTL","L","80","180.91666666667","4","4","3","1","8","57.14","41","9.76","4.39","64","51","34","12","1","4","6","3","3","0","0","0","8","5","3","7","0","0","1","0.00"
"252","Craig Smith","NSH","R","76","189.48333333333","4","4","4","0","8","44.44","37","10.81","5.42","66","53","51","17","0","4","4","2","2","0","0","1","8","1","4","5","0","5","0","100.00"
"295","Brock Nelson","NYI","C","82","200.95","2","6","1","5","8","50.00","39","5.13","5.36","71","59","54","11","2","1","2","1","1","0","0","0","6","3","2","7","0","82","74","52.56"
"344","Ondrej Palat","T.B","L","64","128.83333333333","2","6","4","2","8","34.78","11","18.18","2.27","21","18","18","13","0","1","0","0","0","0","0","0","6","1","3","8","0","0","0","-"
"414","Brad Hunt","MIN, VGK","D","42","101.25","4","4","0","4","8","66.67","24","16.67","1.55","39","28","14","3","0","3","0","0","0","0","0","0","0","6","1","5","1","0","0","-"
"445","Colton Parayko","STL","D","80","106.3","4","4","3","1","8","61.54","25","16.00","1.8","44","33","13","1","0","2","0","0","0","0","0","0","1","2","2","0","0","0","0","-"
"480","Ben Hutton","VAN","D","69","127.08333333333","1","7","5","2","8","72.73","9","11.11","0.52","28","12","5","0","0","2","4","2","2","0","0","1","3","1","0","1","0","0","0","-"
"490","Nate Schmidt","VGK","D","61","111.5","1","7","5","2","8","57.14","17","5.88","1.54","35","24","10","2","0","4","0","0","0","0","0","0","4","1","2","3","2","0","0","-"
"508","Anthony Duclair","CBJ, OTT","L","74","119.13333333333","7","1","0","1","8","72.73","29","24.14","2.63","48","34","14","1","0","2","2","1","1","0","0","2","5","2","1","11","2","0","2","0.00"
"594","Nick Schmaltz","ARI, CHI","C","40","122.88333333333","5","3","1","2","8","47.06","17","29.41","2.3","30","22","19","6","0","4","4","2","2","0","0","2","3","0","1","2","0","13","22","37.14"
"612","Ryan Donato","BOS, MIN","C","56","115.98333333333","3","5","2","3","8","42.11","18","16.67","2.85","35","27","23","11","1","3","0","0","0","0","0","1","5","0","2","10","0","1","2","33.33"
"639","Frank Vatrano","FLA","C","81","133.88333333333","2","6","3","3","8","50.00","22","9.09","3.11","31","28","25","11","0","4","2","1","1","0","0","1","3","1","3","2","2","2","4","33.33"
"645","Colin White","OTT","C","71","150.48333333333","5","3","1","2","8","42.11","29","17.24","5.69","46","42","43","23","0","4","10","5","5","0","0","0","3","1","1","7","1","47","36","56.63"
"649","Vince Dunn","STL","D","78","165.31666666667","3","5","2","3","8","40.00","36","8.33","2.71","67","46","17","2","0","3","13","5","4","1","0","2","5","3","2","7","1","0","0","-"
"660","Travis Konecny","PHI","C, R","82","133","4","4","1","3","8","61.54","16","25.00","1.89","30","22","11","3","0","2","9","3","2","1","0","1","6","1","1","7","0","1","2","33.33"
"724","Maxime Lajoie","OTT","D","56","92.2","4","4","1","3","8","80.00","14","28.57","1.33","29","18","13","5","2","0","0","0","0","0","0","1","3","0","0","7","5","0","0","-"
"732","Jakob Chychrun","ARI","D","53","136.01666666667","3","5","1","4","8","44.44","31","9.68","4.52","54","46","36","14","0","6","4","2","2","0","0","0","5","3","2","3","0","0","0","-"
"748","Jesper Bratt","N.J","L","51","110.53333333333","1","7","2","5","8","72.73","9","11.11","1.18","17","14","10","2","0","0","2","1","1","0","0","0","7","1","0","1","0","1","0","100.00"
"789","Miro Heiskanen","DAL","D","82","136.58333333333","2","6","4","2","8","57.14","17","11.76","1.65","43","27","14","3","2","2","2","1","1","0","0","0","6","0","0","1","0","0","0","-"
"45","David Backes","BOS","R","70","115.41666666667","2","5","2","3","7","38.89","13","15.38","2.16","22","19","18","8","0","4","6","3","3","0","0","1","5","1","5","5","0","36","20","64.29"
"64","Alex Goligoski","ARI","D","76","142.25","1","6","3","3","7","50.00","16","6.25","0.94","35","20","6","0","0","2","2","1","1","0","0","1","4","1","2","0","2","0","0","-"
"101","Bryan Little","WPG","C","82","114.21666666667","4","3","2","1","7","43.75","16","25.00","2.58","29","25","25","13","0","2","4","2","2","0","0","0","1","0","0","4","0","49","42","53.85"
"127","Mathieu Perreault","WPG","C, L","82","112.83333333333","4","3","2","1","7","46.67","12","33.33","2.34","21","19","18","14","0","0","6","3","3","0","0","1","3","1","1","6","0","2","3","40.00"
"141","Kevin Shattenkirk","NYR","D","73","177.5","1","6","4","2","7","58.33","32","3.13","1.88","59","35","16","2","0","5","2","1","1","0","0","0","8","4","3","4","2","0","0","-"
"182","Colin Wilson","COL","C","65","134.83333333333","5","2","2","0","7","41.18","26","19.23","3.51","35","30","29","18","0","0","0","0","0","0","0","2","2","0","5","5","0","0","4","0.00"
"183","Mikkel Boedker","OTT","L","71","133.76666666667","2","5","3","2","7","43.75","12","16.67","2.06","26","19","13","5","1","2","0","0","0","0","0","0","6","0","2","6","0","1","1","50.00"
"185","Tyler Myers","WPG","D","80","90.133333333333","0","7","5","2","7","50.00","11","0.00","0.65","21","13","5","0","0","2","9","3","2","1","0","0","1","2","2","0","3","0","0","-"
"249","Mattias Ekholm","NSH","D","80","109.91666666667","2","5","3","2","7","87.50","16","12.50","1.04","30","20","5","0","0","0","9","3","2","1","0","1","3","0","2","1","1","0","0","-"
"325","Brendan Gallagher","MTL","R","82","201.95","4","3","1","2","7","43.75","32","12.50","5.84","57","48","45","32","0","2","17","7","6","1","0","3","3","2","2","16","0","8","12","40.00"
"365","Josh Leivo","TOR, VAN","L","76","172.91666666667","3","4","3","1","7","41.18","35","8.57","4.4","60","47","38","15","0","5","9","3","2","1","0","0","6","3","1","6","0","8","17","32.00"
"389","Ryan Strome","EDM, NYR","C","81","108.15","4","3","2","1","7","70.00","11","36.36","1.6","23","16","12","4","0","1","6","3","3","0","0","1","8","0","0","3","0","35","23","60.34"
"393","Dougie Hamilton","CAR","D","82","154.75","2","5","3","2","7","53.85","42","4.76","3.63","86","56","27","5","0","6","8","4","4","0","0","0","10","3","9","2","0","0","0","-"
"396","Sven Baertschi","VAN","L","26","77.6","3","4","2","2","7","77.78","12","25.00","2.41","24","24","17","7","0","1","2","1","1","0","0","0","0","1","1","4","0","0","0","-"
"425","Pontus Aberg","ANA, MIN","L","59","122.3","3","4","2","2","7","58.33","21","14.29","2.27","45","32","24","4","0","4","4","2","2","0","0","0","4","0","1","2","0","0","2","0.00"
"448","Esa Lindell","DAL","D","82","95.85","4","3","1","2","7","63.64","16","25.00","1.27","30","20","14","4","0","0","6","3","3","0","0","0","4","0","2","2","0","0","0","-"
"467","Jaccob Slavin","CAR","D","82","149.35","5","2","0","2","7","53.85","24","20.83","1.73","43","29","11","4","0","6","0","0","0","0","0","1","3","4","1","1","2","0","0","-"
"473","Josh Anderson","CBJ","R","82","112.41666666667","3","4","1","3","7","58.33","12","25.00","1.39","22","17","11","5","0","2","23","10","9","1","0","0","2","0","7","5","1","2","1","66.67"
"568","Jordan Oesterle","ARI","D","71","126.53333333333","3","4","2","2","7","70.00","11","27.27","1.3","34","23","9","1","0","2","2","1","1","0","0","1","1","1","3","5","2","0","0","-"
"583","Nikolaj Ehlers","WPG","L","62","80.583333333333","2","5","3","2","7","77.78","12","16.67","0.98","26","16","8","1","0","2","4","2","2","0","0","1","0","0","1","4","0","0","0","-"
"619","Lucas Wallmark","CAR","C","81","102.03333333333","2","5","1","4","7","77.78","12","16.67","1.38","25","13","13","5","0","3","0","0","0","0","0","2","6","2","1","7","0","24","31","43.64"
"623","Danton Heinen","BOS","C","77","105.6","1","6","6","0","7","50.00","16","6.25","2.83","27","25","19","11","0","2","4","2","2","0","0","0","4","0","0","2","0","0","0","-"
"670","Jack Roslovic","WPG","C","77","47.95","5","2","2","0","7","87.50","11","45.45","1.51","15","13","12","6","0","3","0","0","0","0","0","0","0","2","1","0","1","2","2","50.00"
"695","Derek Ryan","CGY","C","81","138.25","2","5","4","1","7","63.64","13","15.38","1.45","29","19","10","4","0","1","0","0","0","0","0","1","4","0","1","9","0","24","26","48.00"
"747","Henrik Borgstrom","FLA","C","50","55.583333333333","3","4","0","4","7","77.78","7","42.86","1.26","19","15","12","4","0","1","0","0","0","0","0","0","1","0","0","2","0","7","9","43.75"
"785","Robert Thomas","STL","C","70","89.85","3","4","1","3","7","58.33","12","25.00","1.9","22","13","14","4","0","2","0","0","0","0","0","0","3","2","0","6","0","13","10","56.52"
"793","Filip Chytil","NYR","C","75","110","3","4","1","3","7","53.85","9","33.33","2.32","21","17","16","10","0","3","2","1","1","0","0","0","3","0","3","4","0","4","9","30.77"
"44","Shea Weber","MTL","D","58","147.48333333333","5","1","0","1","6","46.15","34","14.71","2.43","65","55","6","0","0","1","0","0","0","0","0","0","4","4","6","1","6","0","0","-"
"83","James Neal","CGY","L","63","140.13333333333","2","4","2","2","6","60.00","28","7.14","4.12","40","34","30","17","1","7","6","3","3","0","0","1","10","0","1","4","0","0","0","-"
"150","Kyle Turris","NSH","C","55","122.55","4","2","1","1","6","75.00","13","30.77","1.69","27","21","12","4","0","0","2","1","1","0","0","0","6","2","2","6","0","24","19","55.81"
"194","Justin Schultz","PIT","D","29","69.633333333333","1","5","2","3","6","46.15","10","10.00","1.27","18","14","9","2","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"288","Jordan Weal","ARI, MTL, PHI","C","63","67.35","2","4","2","2","6","75.00","8","25.00","0.94","21","12","8","3","0","0","2","1","1","0","0","1","2","0","0","3","0","26","13","66.67"
"298","Nick Bjugstad","FLA, PIT","C","64","95.85","2","4","2","2","6","54.55","17","11.76","2.71","26","24","18","9","0","0","6","3","3","0","0","2","7","3","9","11","1","31","26","54.39"
"301","Cam Fowler","ANA","D","59","147.28333333333","1","5","3","2","6","33.33","23","4.35","1.44","54","30","14","1","0","5","6","3","3","0","0","0","6","2","0","1","3","0","0","-"
"358","Andrew Shaw","MTL","R","63","128.46666666667","3","3","2","1","6","85.71","22","13.64","4.22","29","26","26","20","0","1","6","3","3","0","0","2","2","1","5","9","0","32","28","53.33"
"375","Brandon Saad","CHI","L","80","117.98333333333","5","1","0","1","6","66.67","16","31.25","2.7","22","21","18","11","0","5","0","0","0","0","0","1","3","0","4","5","1","1","0","100.00"
"399","Joel Armia","MTL","R","57","98.95","2","4","2","2","6","60.00","10","20.00","1.34","19","13","12","6","1","0","0","0","0","0","0","1","0","0","4","4","0","0","1","0.00"
"423","Hampus Lindholm","ANA","D","76","93.25","1","5","3","2","6","60.00","17","5.88","1.19","35","24","6","2","0","4","0","0","0","0","0","0","5","1","2","1","1","0","0","-"
"432","Mike Matheson","FLA","D","75","59.35","0","6","4","2","6","60.00","5","0.00","0.47","10","8","2","0","0","1","4","2","2","0","0","0","5","0","0","2","0","0","1","0.00"
"444","Matt Grzelcyk","BOS","D","66","103.26666666667","1","5","4","1","6","40.00","8","12.50","0.51","14","11","4","0","0","1","2","1","1","0","0","0","4","1","2","4","2","0","0","-"
"495","Andreas Johnsson","TOR","L","73","115.13333333333","3","3","1","2","6","60.00","25","12.00","3.53","39","32","33","18","0","3","4","2","2","0","0","0","1","2","3","3","0","0","2","0.00"
"535","Tyler Bertuzzi","DET","L","73","125.5","3","3","2","1","6","42.86","15","20.00","2.46","26","20","23","17","1","2","18","5","3","2","0","0","2","0","4","2","1","1","4","20.00"
"551","Alexander Wennberg","CBJ","C","75","140.68333333333","1","5","2","3","6","54.55","10","10.00","1.51","25","20","12","6","0","2","6","3","3","0","0","1","4","1","1","6","0","17","17","50.00"
"564","Conor Sheary","BUF","L","78","132.58333333333","4","2","2","0","6","40.00","16","25.00","2.12","30","21","22","10","0","2","0","0","0","0","0","0","4","1","1","4","0","5","1","83.33"
"578","Sam Bennett","CGY","C","71","110.46666666667","4","2","1","1","6","60.00","14","28.57","2.61","26","21","22","18","0","1","7","2","1","1","0","0","6","0","3","8","0","12","9","57.14"
"582","William Nylander","TOR","R","54","100.63333333333","1","5","1","4","6","60.00","10","10.00","1.45","33","21","14","3","0","3","0","0","0","0","0","0","5","3","0","8","0","19","20","48.72"
"592","Alex Tuch","VGK","R","74","183.5","3","3","1","2","6","30.00","28","10.71","5.34","45","42","36","22","0","6","2","1","1","0","0","0","11","0","4","8","0","23","28","45.10"
"611","Brandon Montour","ANA, BUF","D","82","150.08333333333","1","5","0","5","6","75.00","20","5.00","1.8","37","27","13","3","0","2","6","3","3","0","0","1","5","3","1","3","3","0","0","-"
"646","Pavel Zacha","N.J","C","61","104.16666666667","4","2","1","1","6","46.15","15","26.67","1.93","27","21","14","5","0","1","5","1","0","1","0","0","3","1","3","7","0","17","13","56.67"
"666","Roope Hintz","DAL","L","58","102.3","3","3","2","1","6","60.00","19","15.79","2.64","28","23","17","11","1","3","2","1","1","0","0","0","2","0","1","2","1","24","17","58.54"
"701","Conor Garland","ARI","R","47","113.2","4","2","0","2","6","42.86","24","16.67","3.84","35","31","24","17","0","1","0","0","0","0","0","0","1","2","4","10","0","1","3","25.00"
"705","Troy Terry","ANA","R","32","60.216666666667","2","4","2","2","6","54.55","4","50.00","0.37","12","7","4","1","0","1","0","0","0","0","0","1","9","1","0","2","1","0","0","-"
"749","Mikhail Sergachev","T.B","D","75","113.48333333333","0","6","3","3","6","54.55","12","0.00","1.21","36","26","4","0","0","2","2","1","1","0","0","2","6","2","3","0","4","1","0","100.00"
"795","Alex Iafallo","L.A","L","82","133.31666666667","2","4","2","2","6","66.67","31","6.45","2.72","45","36","22","7","0","0","2","1","1","0","0","0","2","0","1","7","0","0","1","0.00"
"22","Alexander Steen","STL","L","65","83.4","2","3","2","1","5","45.45","12","16.67","1.45","24","17","16","5","0","2","0","0","0","0","0","0","1","1","0","4","1","0","2","0.00"
"117","Derick Brassard","COL, FLA, PIT","C","70","111.48333333333","2","3","1","2","5","38.46","20","10.00","1.82","35","25","19","3","0","0","2","1","1","0","0","0","4","1","2","4","0","20","32","38.46"
"131","Alex Killorn","T.B","L","82","111.75","2","3","1","2","5","38.46","14","14.29","2.65","26","22","23","14","1","2","9","3","2","1","0","1","0","1","1","3","0","0","0","-"
"166","Jake Muzzin","L.A, TOR","D","80","94.533333333333","1","4","2","2","5","62.50","11","9.09","0.69","32","18","6","0","0","3","0","0","0","0","0","0","1","1","1","3","2","0","0","-"
"188","Jake Gardiner","TOR","D","62","115.63333333333","0","5","2","3","5","50.00","11","0.00","0.8","30","19","7","0","0","1","0","0","0","0","0","0","1","1","1","5","1","0","0","-"
"191","Tyler Ennis","TOR","C, L","51","82.133333333333","2","3","3","0","5","71.43","27","7.41","3.61","37","34","30","14","0","2","0","0","0","0","0","0","5","1","2","5","0","0","0","-"
"233","Ryan Ellis","NSH","D","82","170.78333333333","1","4","3","1","5","41.67","35","2.86","2.93","67","51","21","1","1","6","2","1","1","0","0","0","7","2","0","0","3","0","0","-"
"251","Sami Vatanen","N.J","D","50","113.15","3","2","1","1","5","62.50","26","11.54","1.76","44","33","11","0","0","3","0","0","0","0","0","0","5","2","0","2","1","0","0","-"
"284","Tyler Toffoli","L.A","R","82","169.2","3","2","0","2","5","33.33","30","10.00","3.95","56","41","35","14","2","5","4","2","2","0","0","1","3","0","2","7","0","5","1","83.33"
"304","Jaden Schwartz","STL","L","69","157.13333333333","2","3","1","2","5","35.71","21","9.52","2.95","41","33","27","8","0","2","2","1","1","0","0","0","2","2","4","3","1","3","2","60.00"
"324","Kenny Agostino","MTL, N.J","L","63","77.066666666667","0","5","1","4","5","62.50","10","0.00","0.85","15","12","8","3","0","1","2","1","1","0","0","1","3","0","2","4","0","2","4","33.33"
"428","Tanner Pearson","L.A, PIT, VAN","L","80","99.833333333333","3","2","1","1","5","62.50","11","27.27","1.32","18","13","9","4","0","1","2","1","1","0","0","2","2","0","0","2","0","0","0","-"
"436","Tom Wilson","WSH","R","63","89.316666666667","3","2","0","2","5","62.50","15","20.00","2.73","20","19","20","14","0","4","15","6","5","1","0","2","3","3","5","5","2","3","4","42.86"
"452","Devin Shore","ANA, DAL","C","76","95.233333333333","2","3","2","1","5","50.00","9","22.22","1.38","18","12","10","6","0","3","5","1","0","1","0","1","3","2","1","6","2","11","13","45.83"
"477","Vinnie Hinostroza","ARI","C","72","95.85","3","2","1","1","5","71.43","22","13.64","1.78","34","26","12","4","0","3","4","2","2","0","0","1","5","0","4","4","0","4","0","100.00"
"591","Travis Sanheim","PHI","D","82","84.583333333333","2","3","1","2","5","83.33","13","15.38","0.59","18","14","5","0","0","2","0","0","0","0","0","0","3","1","0","2","0","0","0","-"
"607","Marcus Pettersson","ANA, PIT","D","84","72.683333333333","1","4","3","1","5","62.50","13","7.69","0.86","20","18","5","1","0","1","27","5","1","3","1","0","1","0","0","3","1","0","0","-"
"641","Noah Hanifin","CGY","D","80","90.666666666667","1","4","1","3","5","83.33","12","8.33","0.98","20","14","7","1","0","2","0","0","0","0","0","0","2","2","0","0","2","0","0","-"
"674","Daniel Sprong","ANA, PIT","R","63","79.933333333333","2","3","1","2","5","71.43","22","9.09","1.56","34","27","8","2","0","4","2","1","1","0","0","0","6","0","3","2","0","0","1","0.00"
"739","Tyson Jost","COL","C","70","145.11666666667","4","1","1","0","5","41.67","27","14.81","2.52","41","32","26","9","0","1","0","0","0","0","0","0","0","1","1","12","1","4","2","66.67"
"756","Filip Hronek","DET","D","46","77.566666666667","1","4","3","1","5","55.56","11","9.09","1.24","23","17","13","2","1","1","0","0","0","0","0","0","6","0","2","3","1","0","0","-"
"819","Jesperi Kotkaniemi","MTL","C","79","152.48333333333","1","4","2","2","5","55.56","15","6.67","1.9","36","25","21","5","0","2","2","1","1","0","0","0","11","0","1","3","0","39","36","52.00"
"820","Andrei Svechnikov","CAR","R","82","157.53333333333","0","5","5","0","5","33.33","18","0.00","5.18","42","36","34","23","0","6","8","4","4","0","0","1","8","0","2","6","0","0","0","-"
"40","Corey Perry","ANA","R","31","56.533333333333","2","2","2","0","4","80.00","9","22.22","1.36","12","11","9","7","0","2","9","3","2","1","0","1","0","1","1","2","0","0","0","-"
"73","Paul Stastny","VGK","C","50","101.66666666667","1","3","0","3","4","50.00","6","16.67","1.15","13","10","7","4","0","0","2","1","1","0","0","0","6","2","1","3","0","57","39","59.38"
"104","Nick Foligno","CBJ","L","73","178.91666666667","2","2","1","1","4","23.53","23","8.70","5.16","32","30","29","20","0","2","16","5","3","2","0","1","2","1","5","7","1","46","45","50.55"
"111","Milan Lucic","EDM","L","79","106.51666666667","2","2","1","1","4","33.33","7","28.57","1.55","13","13","10","5","0","2","11","4","3","1","0","0","3","1","4","6","0","6","4","60.00"
"123","Artem Anisimov","CHI","C","78","109.91666666667","1","3","3","0","4","50.00","13","7.69","3.21","26","24","21","14","0","2","0","0","0","0","0","1","2","1","0","6","0","22","32","40.74"
"202","TJ Brodie","CGY","D","79","79.666666666667","1","3","0","3","4","66.67","4","25.00","0.4","14","10","2","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","0","-"
"245","Brandon Pirri","VGK","C","31","60.783333333333","3","1","0","1","4","100.00","17","17.65","2.61","33","26","15","6","0","1","0","0","0","0","0","0","2","1","1","6","0","2","7","22.22"
"257","Cody Eakin","VGK","C","78","85.983333333333","1","3","1","2","4","80.00","12","8.33","2.17","22","19","12","7","0","2","0","0","0","0","0","1","6","4","1","7","0","24","22","52.17"
"290","Charlie Coyle","BOS, MIN","C","81","140.7","1","3","0","3","4","25.00","10","10.00","2.28","25","20","17","9","0","3","2","1","1","0","0","1","2","1","2","3","0","26","26","50.00"
