id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
248,Brett Ritchie,CGY,R,28,1993-07-01,Orangeville,-,CAN,-,76,220,2011,DAL,2,14,44
249,Matt Nieto,S.J,L,29,1992-11-05,Long Beach,-,USA,-,71,187,2011,S.J,2,17,47
250,William Karlsson,VGK,C,29,1993-01-08,Marsta,-,SWE,-,72,192,2011,ANA,2,23,53
251,Scott Harrington,CBJ,D,28,1993-03-10,Kingston,-,CAN,-,74,204,2011,PIT,2,24,54
252,Nikita Kucherov,T.B,R,28,1993-06-17,Maykop,-,RUS,-,71,183,2011,T.B,2,28,58
253,Ryan Nugent-Hopkins,EDM,C,28,1993-04-12,Burnaby,-,CAN,-,72,184,2011,EDM,1,1,1
254,Gabriel Landeskog,COL,L,29,1992-11-23,Stockholm,-,SWE,-,73,215,2011,COL,1,2,2
255,Jonathan Huberdeau,FLA,L,28,1993-06-04,Saint-Jerome,-,CAN,-,73,202,2011,FLA,1,3,3
256,Adam Larsson,SEA,D,29,1992-11-12,Skellefteå,-,SWE,-,75,208,2011,N.J,1,4,4
257,Ryan Strome,NYR,C,28,1993-07-11,Mississauga,-,CAN,-,73,191,2011,NYI,1,5,5
258,Mika Zibanejad,NYR,C,28,1993-04-18,Huddinge,-,SWE,-,74,200,2011,OTT,1,6,6
259,Mark Scheifele,WPG,C,28,1993-03-15,Kitchener,-,CAN,-,75,207,2011,WPG,1,7,7
260,Sean Couturier,PHI,C,29,1992-12-07,Phoenix,-,USA,-,75,211,2011,PHI,1,8,8
261,Dougie Hamilton,N.J,D,28,1993-06-17,Toronto,-,CAN,-,78,230,2011,BOS,1,9,9
262,Jonas Brodin,MIN,D,28,1993-07-12,Karlstad,-,SWE,-,74,196,2011,MIN,1,10,10
263,Sven Baertschi,VGK,L,29,1992-10-05,Bern,-,CHE,-,71,190,2011,CGY,1,13,13
264,Jamie Oleksiak,SEA,D,29,1992-12-21,Toronto,-,CAN,-,79,255,2011,DAL,1,14,14
265,J.T. Miller,VAN,C,28,1993-03-14,East Palestine,-,USA,-,73,218,2011,NYR,1,15,15
266,Joel Armia,MTL,R,28,1993-05-31,Pori,-,FIN,-,75,218,2011,BUF,1,16,16
267,Nathan Beaulieu,WPG,D,29,1992-12-05,Strathroy,-,CAN,-,74,200,2011,MTL,1,17,17
268,Connor Murphy,CHI,D,28,1993-03-26,Dublin,-,USA,-,76,212,2011,PHX,1,20,20
269,Stefan Noesen,CAR,R,28,1993-02-12,Plano,-,USA,-,73,205,2011,OTT,1,21,21
270,Phillip Danault,L.A,C,28,1993-02-24,Victoriaville,-,CAN,-,73,200,2011,CHI,1,26,26
271,Vladislav Namestnikov,DET,C,29,1992-11-22,Zhukovskiy,-,RUS,-,72,180,2011,T.B,1,27,27
272,Rickard Rakell,ANA,L,28,1993-05-05,Sundbyberg,-,SWE,-,73,195,2011,ANA,1,30,30
273,Seth Griffith,EDM,C,29,1993-01-04,Wallaceburg,-,CAN,-,69,190,2012,BOS,5,10,131
274,Colin Miller,BUF,D,29,1992-10-29,Sault Ste. Marie,-,CAN,-,73,198,2012,L.A,5,30,151
275,Jonathan Marchessault,VGK,C,31,1990-12-27,Cap-Rouge,-,CAN,-,69,184,-,-,-,-,-
276,Kurtis Gabriel,CHI,R,28,1993-04-20,Newmarket,-,CAN,-,76,212,2013,MIN,3,20,81
277,Barclay Goodrow,NYR,C,28,1993-02-26,Toronto,-,CAN,-,74,204,-,-,-,-,-
278,Brad Hunt,VAN,D,33,1988-08-24,Maple Ridge,-,CAN,-,69,177,-,-,-,-,-
279,Torey Krug,STL,D,30,1991-04-12,Livonia,-,USA,-,69,194,-,-,-,-,-
280,Matt Tennyson,NSH,D,31,1990-04-23,Minneapolis,-,USA,-,74,205,-,-,-,-,-
281,Luke Glendening,DAL,C,32,1989-04-28,Grand Rapids,-,USA,-,71,190,-,-,-,-,-
282,Yanni Gourde,SEA,C,30,1991-12-15,Saint-Narcisse,-,CAN,-,69,173,-,-,-,-,-
283,Ryan Murray,COL,D,28,1993-09-27,Regina,-,CAN,-,73,206,2012,CBJ,1,2,2
284,Alex Galchenyuk,ARI,C,27,1994-02-12,Milwaukee,-,USA,-,73,194,2012,MTL,1,3,3
285,Morgan Rielly,TOR,D,27,1994-03-09,Vancouver,-,CAN,-,73,220,2012,TOR,1,5,5
286,Hampus Lindholm,ANA,D,28,1994-01-20,Helsingborg,-,SWE,-,76,216,2012,ANA,1,6,6
287,Matt Dumba,MIN,D,27,1994-07-25,Regina,-,CAN,-,72,181,2012,MIN,1,7,7
288,Brady Skjei,CAR,D,27,1994-03-26,Lakeville,-,USA,-,75,210,2012,NYR,1,28,28
289,Stefan Matteau,COL,C,27,1994-02-23,Chicago,-,USA,-,74,208,2012,N.J,1,29,29
290,Tanner Pearson,VAN,L,29,1992-08-10,Kitchener,-,CAN,-,73,201,2012,L.A,1,30,30
291,Scott Laughton,PHI,C,27,1994-05-30,Oakville,-,CAN,-,73,190,2012,PHI,1,20,20
292,Mark Jankowski,BUF,C,27,1994-09-13,Hamilton,-,CAN,-,76,212,2012,CGY,1,21,21
293,Olli Maatta,L.A,D,27,1994-08-22,Jyväskylä,-,FIN,-,74,210,2012,PIT,1,22,22
294,Mike Matheson,PIT,D,27,1994-02-27,Pointe-Claire,-,CAN,-,74,188,2012,FLA,1,23,23
295,Zemgus Girgensons,BUF,L,28,1994-01-05,Riga,-,LVA,-,74,213,2012,BUF,1,14,14
296,Cody Ceci,EDM,D,28,1993-12-21,Ottawa,-,CAN,-,74,210,2012,OTT,1,15,15
297,Tom Wilson,WSH,R,27,1994-03-29,Toronto,-,CAN,-,76,220,2012,WSH,1,16,16
298,Tomas Hertl,S.J,C,28,1993-11-12,Praha,-,CZE,-,75,215,2012,S.J,1,17,17
299,Teuvo Teravainen,CAR,L,27,1994-09-11,Helsinki,-,FIN,-,71,191,2012,CHI,1,18,18
300,Jacob Trouba,NYR,D,27,1994-02-26,Rochester,-,USA,-,75,208,2012,WPG,1,9,9
301,Slater Koekkoek,EDM,D,27,1994-02-18,Winchester,-,CAN,-,74,193,2012,T.B,1,10,10
302,Filip Forsberg,NSH,L,27,1994-08-13,Ostervala,-,SWE,-,73,205,2012,WSH,1,11,11
303,Radek Faksa,DAL,C,28,1994-01-09,Vitkov,-,CZE,-,75,220,2012,DAL,1,13,13
304,Matt Grzelcyk,BOS,D,28,1994-01-05,Charlestown,-,USA,-,69,178,2012,BOS,3,24,85
305,Colton Parayko,STL,D,28,1993-05-12,St. Albert,-,CAN,-,78,228,2012,STL,3,25,86
306,Oskar Sundqvist,STL,C,27,1994-03-23,Boden,-,SWE,-,75,208,2012,PIT,3,20,81
307,Esa Lindell,DAL,D,27,1994-05-23,Vantaa,-,FIN,-,75,220,2012,DAL,3,13,74
308,Chandler Stephenson,VGK,C,27,1994-04-22,Saskatoon,-,CAN,-,72,203,2012,WSH,3,16,77
309,Shayne Gostisbehere,ARI,D,28,1993-04-20,Pembroke Pines,-,USA,-,71,180,2012,PHI,3,17,78
310,Devin Shore,EDM,C,27,1994-07-19,Ajax,-,CAN,-,73,206,2012,DAL,2,31,61
311,Jujhar Khaira,CHI,L,27,1994-08-13,Surrey,-,CAN,-,76,212,2012,EDM,3,2,63
312,Adam Pelech,NYI,D,27,1994-08-16,Toronto,-,CAN,-,75,205,2012,NYI,3,4,65
313,Jimmy Vesey,N.J,L,28,1993-05-26,Boston,-,USA,-,75,202,2012,NSH,3,5,66
314,Chris Tierney,OTT,C,27,1994-07-01,Keswick,-,CAN,-,73,191,2012,S.J,2,25,55
315,Jordan Martinook,CAR,L,29,1992-07-25,Brandon,-,CAN,-,72,196,2012,PHX,2,28,58
316,Damon Severson,N.J,D,27,1994-08-07,Melville,-,CAN,-,74,205,2012,N.J,2,30,60
317,Martin Frk,L.A,R,28,1993-10-05,Pelhrimov,-,CZE,-,73,205,2012,DET,2,19,49
318,Colton Sissons,NSH,C,28,1993-11-05,North Vancouver,-,CAN,-,73,200,2012,NSH,2,20,50
319,Teddy Blueger,PIT,C,27,1994-08-15,Riga,-,LVA,-,72,185,2012,PIT,2,22,52
320,Jake McCabe,CHI,D,28,1993-10-12,Eau Claire,-,USA,-,73,204,2012,BUF,2,14,44
321,Brock McGinn,PIT,L,28,1994-02-02,Fergus,-,CAN,-,72,187,2012,CAR,2,17,47
322,Dominic Toninato,WPG,C,27,1994-03-09,Duluth,-,USA,-,74,191,2012,TOR,5,5,126
323,Jaccob Slavin,CAR,D,27,1994-05-01,Denver,-,USA,-,75,207,2012,CAR,4,29,120
324,Andreas Athanasiou,L.A,C,27,1994-08-06,London,-,CAN,-,74,190,2012,DET,4,19,110
325,Gemel Smith,DET,C,27,1994-04-16,Toronto,-,CAN,-,70,203,2012,DAL,4,13,104
326,Brett Kulak,MTL,D,28,1994-01-06,Edmonton,-,CAN,-,73,197,2012,CGY,4,14,105
327,Cedric Paquette,MTL,C,28,1993-08-13,Gaspe,-,CAN,-,72,205,2012,T.B,4,10,101
328,Erik Gustafsson,CHI,D,29,1992-03-14,Nynashamn,-,SWE,-,72,197,2012,EDM,4,2,93
329,Josh Anderson,MTL,R,27,1994-05-07,Burlington,-,CAN,-,75,227,2012,CBJ,4,4,95
330,Danny O'Regan,ANA,C,28,1994-01-30,Berlin,-,DEU,-,70,180,2012,S.J,5,17,138
331,Paul LaDue,NYI,D,29,1992-09-06,Grand Forks,-,USA,-,74,200,2012,L.A,6,30,181
332,Matthew Benning,NSH,D,27,1994-05-25,Edmonton,-,CAN,-,73,203,2012,BOS,6,24,175
333,Vinnie Hinostroza,BUF,C,27,1994-04-03,Chicago,-,USA,-,70,177,2012,CHI,6,18,169
334,Riley Barber,DET,R,27,1994-02-07,Pittsburgh,-,USA,-,72,199,2012,WSH,6,16,167
335,Connor Brown,OTT,R,28,1994-01-14,Toronto,-,CAN,-,72,181,2012,TOR,6,5,156
336,Ben Hutton,VGK,D,28,1993-04-20,Brockville,-,CAN,-,74,206,2012,VAN,5,26,147
337,Alexander Kerfoot,TOR,C,27,1994-08-11,Vancouver,-,CAN,-,70,181,2012,N.J,5,29,150
338,Jaycob Megna,S.J,D,29,1992-12-10,Plantation,-,USA,-,78,220,2012,ANA,7,29,210
339,Liam O'Brien,ARI,C,27,1994-07-29,Halifax,-,CAN,-,73,213,-,-,-,-,-
340,Kurtis MacDermid,COL,D,27,1994-03-25,Sauble Beach,-,CAN,-,77,233,-,-,-,-,-
341,Jayson Megna,COL,C,32,1990-02-01,Fort Lauderdale,-,USA,-,73,195,-,-,-,-,-
342,Scott Sabourin,OTT,R,29,1992-07-30,Orleans,-,CAN,-,75,208,-,-,-,-,-
343,Andrej Sustr,T.B,D,31,1990-11-29,Plzen,-,CZE,-,79,217,-,-,-,-,-
344,Buddy Robinson,ANA,R,30,1991-09-30,Bellmawr,-,USA,-,78,232,-,-,-,-,-
345,Danny DeKeyser,DET,D,31,1990-03-07,Detroit,-,USA,-,75,183,-,-,-,-,-
346,Nate Schmidt,WPG,D,30,1991-07-16,St. Cloud,-,USA,-,72,194,-,-,-,-,-
347,Carter Rowney,DET,C,32,1989-05-10,Grand Prairie,-,CAN,-,74,208,-,-,-,-,-
348,Chad Ruhwedel,PIT,D,31,1990-05-07,San Diego,-,USA,-,71,191,-,-,-,-,-
349,Michael Raffl,DAL,L,33,1988-12-01,Villach,-,AUT,-,73,205,-,-,-,-,-
350,Anton Blidh,BOS,L,26,1995-03-14,Molnlycke,-,SWE,-,73,189,2013,BOS,6,29,180
351,Dominik Kubalik,CHI,L,26,1995-08-21,Plzen,-,CZE,-,74,179,2013,L.A,7,10,191
352,Kyle Burroughs,VAN,D,26,1995-07-12,Vancouver,-,CAN,-,72,193,2013,NYI,7,15,196
353,Andreas Johnsson,N.J,L,27,1994-11-21,Gävle,-,SWE,-,70,195,2013,TOR,7,21,202
354,Tyler Lewington,BOS,D,27,1994-12-05,Edmonton,-,CAN,-,74,195,2013,WSH,7,23,204
355,MacKenzie Weegar,FLA,D,28,1994-01-07,Ottawa,-,CAN,-,72,200,2013,FLA,7,25,206
356,Tyler Motte,VAN,C,26,1995-03-10,St. Clair,-,USA,-,70,192,2013,CHI,4,30,121
357,Will Butcher,BUF,D,27,1995-01-06,Sun Prairie,-,USA,-,70,190,2013,COL,5,2,123
358,Tucker Poolman,VAN,D,28,1993-06-08,Dubuque,-,USA,-,74,199,2013,WPG,5,6,127
359,Connor Clifton,BOS,D,26,1995-04-28,Long Branch,-,USA,-,71,191,2013,PHX,5,12,133
360,Carson Soucy,SEA,D,27,1994-07-27,Viking,-,CAN,-,77,211,2013,MIN,5,16,137
361,Jonny Brodzinski,NYR,C,28,1993-06-19,Ham Lake,-,USA,-,73,211,2013,L.A,5,27,148
362,Josh Brown,OTT,D,28,1994-01-21,London,-,CAN,-,77,217,2013,FLA,6,1,152
363,Hudson Fasching,ARI,R,26,1995-07-28,Milwaukee,-,USA,-,75,204,2013,L.A,4,27,118
364,John Hayden,BUF,C,26,1995-02-14,Chicago,-,USA,-,75,223,2013,CHI,3,13,74
365,Pavel Buchnevich,STL,L,26,1995-04-17,Cherepovets,-,RUS,-,73,196,2013,NYR,3,14,75
366,Jake Guentzel,PIT,L,27,1994-10-06,Omaha,-,USA,-,71,180,2013,PIT,3,16,77
367,Mattias Janmark,VGK,C,29,1992-12-08,Stockholm,-,SWE,-,73,205,2013,DET,3,18,79
368,Anthony Duclair,FLA,L,26,1995-08-26,Pointe-Claire,-,CAN,-,71,197,2013,NYR,3,19,80
369,Carter Verhaeghe,FLA,C,26,1995-08-14,Toronto,-,CAN,-,74,180,2013,TOR,3,21,82
370,Oliver Bjorkstrand,CBJ,R,26,1995-04-10,Herning,-,DNK,-,72,177,2013,CBJ,3,28,89
371,Mason Geertsen,N.J,D,26,1995-04-19,Drayton Valley,-,CAN,-,76,227,2013,COL,4,2,93
372,Nick Paul,OTT,L,26,1995-03-20,Mississauga,-,CAN,-,75,224,2013,DAL,4,10,101
373,Andrew Copp,WPG,C,27,1994-07-08,Ann Arbor,-,USA,-,73,206,2013,WPG,4,13,104
374,Ben Harpur,NSH,D,27,1995-01-12,Hamilton,-,CAN,-,78,231,2013,OTT,4,17,108
375,Ryan Graves,N.J,D,26,1995-05-21,Yarmouth,-,CAN,-,77,220,2013,NYR,4,19,110
376,Andre Burakovsky,COL,L,26,1995-02-09,Klagenfurt,-,AUT,-,75,201,2013,WSH,1,23,23
377,Michael McCarron,NSH,R,26,1995-03-07,Grosse Pointe,-,USA,-,78,232,2013,MTL,1,25,25
378,Shea Theodore,VGK,D,26,1995-08-03,Langley,-,CAN,-,74,197,2013,ANA,1,26,26
379,Jason Dickinson,VAN,C,26,1995-07-04,Georgetown,-,CAN,-,74,200,2013,DAL,1,29,29
380,Ryan Hartman,MIN,R,27,1994-09-20,Hilton Head Isl.,-,USA,-,72,197,2013,CHI,1,30,30
381,Adam Erne,DET,L,26,1995-04-20,New Haven,-,USA,-,73,211,2013,T.B,2,3,33
382,J.T. Compher,COL,L,26,1995-04-08,Northbrook,-,USA,-,72,190,2013,BUF,2,5,35
383,Laurent Dauphin,MTL,C,26,1995-03-27,Repentigny,-,CAN,-,72,186,2013,PHX,2,9,39
384,Remi Elie,T.B,L,26,1995-04-16,Cornwall,-,CAN,-,73,215,2013,DAL,2,10,40
385,Robert Hagg,BUF,D,26,1995-02-08,Uppsala,-,SWE,-,74,207,2013,PHI,2,11,41
386,Dillon Heatherington,OTT,D,26,1995-05-09,Calgary,-,CAN,-,76,215,2013,CBJ,2,20,50
387,Carl Dahlstrom,TOR,D,27,1995-01-28,Stockholm,-,SWE,-,76,229,2013,CHI,2,21,51
388,Justin Bailey,VAN,R,26,1995-07-01,Buffalo,-,USA,-,76,214,2013,BUF,2,22,52
389,Madison Bowey,VAN,D,26,1995-04-22,Winnipeg,-,CAN,-,74,202,2013,WSH,2,23,53
390,Artturi Lehkonen,MTL,L,26,1995-07-04,Piikkio,-,FIN,-,71,179,2013,MTL,2,25,55
391,William Carrier,VGK,L,27,1994-12-20,LaSalle,-,CAN,-,74,212,2013,STL,2,27,57
392,Tyler Bertuzzi,DET,L,26,1995-02-24,Sudbury,-,CAN,-,73,197,2013,DET,2,28,58
393,Zach Sanford,OTT,L,27,1994-11-09,Salem,-,USA,-,76,206,2013,WSH,2,31,61
394,Brett Pesce,CAR,D,27,1994-11-15,Tarrytown,-,USA,-,75,206,2013,CAR,3,5,66
395,Nathan MacKinnon,COL,C,26,1995-09-01,Halifax,-,CAN,-,72,200,2013,COL,1,1,1
396,Aleksander Barkov,FLA,C,26,1995-09-02,Tampere,-,FIN,-,75,215,2013,FLA,1,2,2
397,Jonathan Drouin,MTL,L,26,1995-03-28,Ste-Agathe,-,CAN,-,72,203,2013,T.B,1,3,3
398,Seth Jones,CHI,D,27,1994-10-03,Arlington,-,USA,-,76,213,2013,NSH,1,4,4
399,Elias Lindholm,CGY,C,27,1994-12-02,Boden,-,SWE,-,73,195,2013,CAR,1,5,5
400,Sean Monahan,CGY,C,27,1994-10-12,Brampton,-,CAN,-,74,200,2013,CGY,1,6,6
401,Darnell Nurse,EDM,D,26,1995-02-04,Hamilton,-,CAN,-,76,221,2013,EDM,1,7,7
402,Rasmus Ristolainen,PHI,D,27,1994-10-27,Turku,-,FIN,-,76,221,2013,BUF,1,8,8
403,Bo Horvat,VAN,C,26,1995-04-05,London,-,CAN,-,72,215,2013,VAN,1,9,9
404,Valeri Nichushkin,COL,R,26,1995-03-04,Chelyabinsk,-,RUS,-,76,210,2013,DAL,1,10,10
405,Max Domi,CBJ,C,26,1995-03-02,Winnipeg,-,CAN,-,70,194,2013,PHX,1,12,12
406,Josh Morrissey,WPG,D,26,1995-03-28,Calgary,-,CAN,-,72,195,2013,WPG,1,13,13
407,Alex Wennberg,SEA,C,27,1994-09-22,Stockholm,-,SWE,-,74,197,2013,CBJ,1,14,14
408,Ryan Pulock,NYI,D,27,1994-10-06,Dauphin,-,CAN,-,74,215,2013,NYI,1,15,15
409,Nikita Zadorov,CGY,D,26,1995-04-16,Moscow,-,RUS,-,78,235,2013,BUF,1,16,16
410,Curtis Lazar,BOS,C,27,1995-02-02,Salmon Arm,-,CAN,-,72,194,2013,OTT,1,17,17
411,Anthony Mantha,WSH,R,27,1994-09-16,Longueuil,-,CAN,-,77,234,2013,DET,1,20,20
412,Frederik Gauthier,N.J,C,26,1995-04-26,Laval,-,CAN,-,77,239,2013,TOR,1,21,21
413,Ross Johnston,NYI,L,27,1994-02-18,Charlottetown,-,CAN,-,77,232,-,-,-,-,-
414,Dakota Mermis,MIN,D,28,1994-01-05,Alton,-,USA,-,72,195,-,-,-,-,-
415,Nathan Walker,STL,L,27,1994-02-07,Cardiff,-,GBR,-,69,187,2014,WSH,3,29,89
416,Brandon Baddock,MTL,L,26,1995-03-29,Vermilion,-,CAN,-,75,218,2014,N.J,6,11,161
417,Joel Hanley,DAL,D,30,1991-06-08,Keswick,-,CAN,-,71,190,-,-,-,-,-
418,Conor Sheary,WSH,L,29,1992-06-08,Winchester,-,USA,-,69,179,-,-,-,-,-
419,Trevor van Riemsdyk,WSH,D,30,1991-07-24,Middletown,-,USA,-,75,191,-,-,-,-,-
420,Ryan Carpenter,CHI,C,31,1991-01-18,Oviedo,-,USA,-,72,200,-,-,-,-,-
421,Jordan Oesterle,DET,D,29,1992-06-25,Dearborn Heights,-,USA,-,72,188,-,-,-,-,-
422,Patrick Brown,PHI,C,29,1992-05-29,Bloomfield Hills,-,USA,-,73,210,-,-,-,-,-
423,Garnet Hathaway,WSH,R,30,1991-11-23,Kennebunkport,-,USA,-,75,208,-,-,-,-,-
424,Frederick Gaudreau,MIN,C,28,1993-05-01,Bromont,-,CAN,-,72,184,-,-,-,-,-
425,Pierre-Edouard Bellemare,T.B,L,36,1985-03-06,Le Blanc-Mesnil,-,FRA,-,72,198,-,-,-,-,-
426,Tomas Nosek,BOS,L,29,1992-09-01,Pardubice,-,CZE,-,75,200,-,-,-,-,-
427,Aaron Ekblad,FLA,D,25,1996-02-07,Windsor,-,CAN,-,76,215,2014,FLA,1,1,1
428,Sam Reinhart,FLA,C,26,1995-11-06,West Vancouver,-,CAN,-,74,193,2014,BUF,1,2,2
429,Leon Draisaitl,EDM,C,26,1995-10-27,Cologne,-,DEU,-,74,208,2014,EDM,1,3,3
430,Sam Bennett,FLA,C,25,1996-06-20,Holland Landing,-,CAN,-,73,195,2014,CGY,1,4,4
431,Michael Dal Colle,NYI,L,25,1996-06-20,Richmond Hill,-,CAN,-,75,195,2014,NYI,1,5,5
432,Haydn Fleury,SEA,D,25,1996-07-08,Carlyle,-,CAN,-,75,208,2014,CAR,1,7,7
433,William Nylander,TOR,R,25,1996-05-01,Calgary,-,CAN,-,72,202,2014,TOR,1,8,8
434,Nikolaj Ehlers,WPG,L,25,1996-02-14,Aalborg,-,DNK,-,72,172,2014,WPG,1,9,9
435,Nick Ritchie,TOR,L,26,1995-12-05,Orangeville,-,CAN,-,74,236,2014,ANA,1,10,10
436,Kevin Fiala,MIN,L,25,1996-07-22,St. Gallen,-,CHE,-,70,204,2014,NSH,1,11,11
437,Brendan Perlini,EDM,L,25,1996-04-27,Guildford,-,GBR,-,75,211,2014,ARI,1,12,12
438,Dylan Larkin,DET,C,25,1996-07-30,Waterford,-,USA,-,73,198,2014,DET,1,15,15
439,Sonny Milano,ANA,L,25,1996-05-12,Massapequa,-,USA,-,72,194,2014,CBJ,1,16,16
440,Travis Sanheim,PHI,D,25,1996-03-29,Elkhorn,-,CAN,-,75,181,2014,PHI,1,17,17
441,Alex Tuch,BUF,R,25,1996-05-10,Syracuse,-,USA,-,76,217,2014,MIN,1,18,18
442,Tony DeAngelo,CAR,D,26,1995-10-24,Sewell,-,USA,-,71,180,2014,T.B,1,19,19
443,Nick Schmaltz,ARI,C,25,1996-02-23,Madison,-,USA,-,72,181,2014,CHI,1,20,20
444,Robby Fabbri,DET,C,26,1996-01-22,Mississauga,-,CAN,-,71,183,2014,STL,1,21,21
445,Kasperi Kapanen,PIT,R,25,1996-07-23,Kuopio,-,FIN,-,73,194,2014,PIT,1,22,22
446,Jared McCann,SEA,L,25,1996-05-31,Stratford,-,CAN,-,73,185,2014,VAN,1,24,24
447,David Pastrnak,BOS,R,25,1996-05-25,Havirov,-,CZE,-,72,189,2014,BOS,1,25,25
448,Adrian Kempe,L.A,C,25,1996-09-13,Kramfors,-,SWE,-,74,200,2014,L.A,1,29,29
449,Brendan Lemieux,L.A,L,25,1996-03-15,Denver,-,USA,-,73,215,2014,BUF,2,1,31
450,Ivan Barbashev,STL,C,26,1995-12-14,Moscow,-,RUS,-,73,195,2014,STL,2,3,33
451,Marcus Pettersson,PIT,D,25,1996-05-08,Skellefteå,-,SWE,-,75,177,2014,ANA,2,8,38
452,Ryan MacInnis,BUF,C,25,1996-02-14,St. Louis,-,USA,-,75,201,2014,ARI,2,13,43
453,Nicolas Aube-Kubel,"COL, PHI",R,25,1996-05-10,Slave Lake,-,CAN,-,71,187,2014,PHI,2,18,48
454,Brandon Montour,FLA,D,27,1994-04-11,Brantford,-,CAN,-,72,194,2014,ANA,2,25,55
455,Ryan Donato,SEA,C,25,1996-04-09,Boston,-,USA,-,72,192,2014,BOS,2,26,56
456,Christian Dvorak,MTL,L,26,1996-02-02,Palos,-,USA,-,73,200,2014,ARI,2,28,58
457,Juho Lammikko,VAN,L,26,1996-01-29,Noormarkku,-,FIN,-,74,191,2014,FLA,3,5,65
458,Warren Foegele,EDM,L,25,1996-04-01,Markham,-,CAN,-,74,198,2014,CAR,3,7,67
459,Brayden Point,T.B,C,25,1996-03-13,Calgary,-,CAN,-,70,183,2014,T.B,3,19,79
460,Jake Walman,STL,D,25,1996-02-20,Toronto,-,CAN,-,74,215,2014,STL,3,22,82
461,Mark Friedman,PIT,D,26,1995-12-25,Toronto,-,CAN,-,71,185,2014,PHI,3,26,86
462,Michael Amadio,"TOR, VGK",C,25,1996-05-13,Sault Ste. Marie,-,CAN,-,74,205,2014,L.A,3,30,90
463,William Lagesson,EDM,D,25,1996-02-22,Gothenburg,-,SWE,-,74,207,2014,EDM,4,1,91
464,Chase DeLeo,N.J,C,26,1995-10-25,La Mirada,-,USA,-,69,185,2014,WPG,4,9,99
465,Devon Toews,COL,D,27,1994-02-21,Abbotsford,-,CAN,-,73,191,2014,NYI,4,18,108
466,Austin Poganski,WPG,R,25,1996-02-16,St. Cloud,-,USA,-,73,198,2014,STL,4,20,110
467,Viktor Arvidsson,L.A,L,28,1993-04-08,Skellefteå,-,SWE,-,70,185,2014,NSH,4,22,112
468,Sam Lafferty,"CHI, PIT","C, R",26,1995-03-06,Hollidaysburg,-,USA,-,73,195,2014,PIT,4,23,113
469,Danton Heinen,PIT,L,26,1995-07-05,Langley,-,CAN,-,73,188,2014,BOS,4,26,116
470,Michael Bunting,TOR,L,26,1995-09-17,Scarborough,-,CAN,-,72,186,2014,ARI,4,27,117
471,Max Willman,PHI,C,26,1995-02-13,Barnstable,-,USA,-,72,184,2014,BUF,5,1,121
472,Gustav Forsling,FLA,D,25,1996-06-12,Linkoping,-,SWE,-,72,186,2014,VAN,5,6,126
473,Clark Bishop,OTT,C,25,1996-03-29,St. John's,-,CAN,-,72,199,2014,CAR,5,7,127
474,Dakota Joshua,STL,C,25,1996-05-15,Dearborn,-,USA,-,75,206,2014,TOR,5,8,128
475,CJ Suess,WPG,L,27,1994-03-17,St. Paul,-,USA,-,71,190,2014,WPG,5,9,129
476,Dysin Mayo,ARI,D,25,1996-08-17,Victoria,-,CAN,-,74,183,2014,ARI,5,13,133
477,Oskar Lindblom,PHI,L,25,1996-08-15,Gävle,-,SWE,-,73,191,2014,PHI,5,18,138
478,Anthony Angello,PIT,R,25,1996-03-06,Albany,-,USA,-,77,210,2014,PIT,5,25,145
479,Anders Bjork,BUF,L,25,1996-08-05,Mequon,-,USA,-,72,197,2014,BOS,5,26,146
480,Kevin Labanc,S.J,R,26,1995-12-12,Brooklyn,-,USA,-,71,185,2014,S.J,6,21,171
481,Sammy Blais,NYR,L,25,1996-06-17,Montmagny,-,CAN,-,74,210,2014,STL,6,26,176
482,Dylan Sikura,COL,C,26,1995-06-01,Aurora,-,CAN,-,71,170,2014,CHI,6,28,178
483,Victor Olofsson,BUF,L,26,1995-07-18,Ornskoldsvik,-,SWE,-,71,182,2014,BUF,7,1,181
484,Pierre Engvall,TOR,L,25,1996-05-31,Ljungby,-,SWE,-,77,215,2014,TOR,7,8,188
485,Ondrej Kase,TOR,R,26,1995-11-08,Kadan,-,CZE,-,72,187,2014,ANA,7,25,205
486,Jake Evans,MTL,C,25,1996-06-02,Toronto,-,CAN,-,72,176,2014,MTL,7,27,207
487,Jacob Middleton,S.J,D,26,1996-01-02,Wainwright,-,CAN,-,75,219,2014,L.A,7,30,210
488,Matthew Highmore,VAN,C,25,1996-02-27,Halifax,-,CAN,-,71,188,-,-,-,-,-
489,Darren Raddysh,T.B,D,25,1996-02-28,Toronto,-,CAN,-,73,200,-,-,-,-,-
490,Dryden Hunt,NYR,L,26,1995-11-24,Cranbrook,-,CAN,-,72,192,-,-,-,-,-
491,Andrew Mangiapane,CGY,L,25,1996-04-04,Toronto,-,CAN,-,70,184,2015,CGY,6,15,166
492,Vladimir Tkachev,L.A,L,26,1995-10-05,Omsk,-,RUS,-,69,170,-,-,-,-,-
493,Frank Vatrano,FLA,C,27,1994-03-14,East Longmeadow,-,USA,-,71,197,-,-,-,-,-
494,Noah Hanifin,CGY,D,25,1997-01-25,Boston,-,USA,-,75,215,2015,CAR,1,5,5
