id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
247,Anthony Bitetto,NYR,D,30,1990-07-15,Island Park,-,USA,-,73,210,2010,NSH,6,18,168
248,Brandon Davidson,BUF,D,29,1991-08-21,Taber,-,CAN,-,74,209,2010,EDM,6,12,162
249,John Klingberg,DAL,D,28,1992-08-14,Gothenburg,-,SWE,-,74,190,2010,DAL,5,11,131
250,Mark Stone,VGK,R,29,1992-05-13,Winnipeg,-,CAN,-,75,202,2010,OTT,6,28,178
251,Michael Sgarbossa,WSH,C,28,1992-07-25,Campbellville,-,CAN,-,72,182,-,-,-,-,-
252,Alex Belzile,MTL,R,29,1991-08-31,Rivière-du-Loup,-,CAN,-,72,196,-,-,-,-,-
253,Kevan Miller,BOS,D,33,1987-11-15,Los Angeles,-,USA,-,74,210,-,-,-,-,-
254,Colin Blackwell,NYR,C,28,1993-03-28,Lawrence,-,USA,-,69,190,2011,S.J,7,13,193
255,Matthew Peca,OTT,C,28,1993-04-27,Petawawa,-,CAN,-,68,182,2011,T.B,7,20,201
256,Ryan Dzingel,"CAR, OTT","C, L",29,1992-03-09,Wheaton,-,USA,-,72,190,2011,OTT,7,23,204
257,Ondrej Palat,T.B,L,30,1991-03-28,Frydek-Mistek,-,CZE,-,72,194,2011,T.B,7,27,208
258,Nikita Nesterov,CGY,D,28,1993-03-28,Chelyabinsk,-,RUS,-,71,191,2011,T.B,5,27,148
259,Josh Manson,ANA,D,29,1991-10-07,Hinsdale,-,USA,-,75,224,2011,ANA,6,9,160
260,Max McCormick,CAR,L,29,1992-05-01,De Pere,-,USA,-,71,188,2011,OTT,6,20,171
261,Josh Archibald,EDM,R,28,1992-10-06,Regina,-,CAN,-,70,176,2011,PIT,6,23,174
262,Travis Boyd,"TOR, VAN",C,27,1993-09-14,Hopkins,-,USA,-,71,190,2011,WSH,6,26,177
263,Dylan DeMelo,WPG,D,28,1993-05-01,London,-,CAN,-,73,191,2011,S.J,6,28,179
264,Tyler Graovac,VAN,C,28,1993-04-27,Brampton,-,CAN,-,77,208,2011,MIN,7,10,191
265,Johnny Gaudreau,CGY,L,27,1993-08-13,Salem,-,USA,-,69,165,2011,CGY,4,13,104
266,Tobias Rieder,BUF,L,28,1993-01-10,Landshut,-,DEU,-,71,189,2011,EDM,4,23,114
267,Fredrik Claesson,"S.J, T.B",D,28,1992-11-24,Stockholm,-,SWE,-,73,196,2011,OTT,5,5,126
268,Sean Kuraly,BOS,C,28,1993-01-20,Dublin,-,USA,-,74,213,2011,S.J,5,12,133
269,Andrew Shaw,CHI,R,29,1991-07-20,Belleville,-,CAN,-,71,182,2011,CHI,5,18,139
270,Vincent Trocheck,CAR,C,28,1993-07-11,Pittsburgh,-,USA,-,70,183,2011,FLA,3,3,64
271,Joseph Cramarossa,MIN,C,28,1992-10-26,Toronto,-,CAN,-,72,188,2011,ANA,3,4,65
272,Adam Lowry,WPG,C,28,1993-03-29,St. Louis,-,USA,-,77,210,2011,WPG,3,6,67
273,Nick Cousins,NSH,C,27,1993-07-20,Belleville,-,CAN,-,71,183,2011,PHI,3,7,68
274,Steven Fogarty,BUF,C,28,1993-04-19,Chambersburg,-,USA,-,75,204,2011,NYR,3,11,72
275,Blake Coleman,T.B,C,29,1991-11-28,Plano,-,USA,-,71,207,2011,N.J,3,14,75
276,Andy Andreoff,PHI,C,30,1991-05-17,Pickering,-,CAN,-,73,203,2011,L.A,3,19,80
277,Andy Welinski,ANA,D,28,1993-04-27,Duluth,-,USA,-,73,201,2011,ANA,3,22,83
278,Josh Leivo,CGY,L,28,1993-05-26,Innisfil,-,CAN,-,74,192,2011,TOR,3,25,86
279,Kyle Rau,MIN,C,28,1992-10-24,Eden Prairie,-,USA,-,68,176,2011,FLA,3,30,91
280,Jean-Gabriel Pageau,NYI,C,28,1992-11-11,Ottawa,-,CAN,-,70,180,2011,OTT,4,5,96
281,Mike Reilly,"BOS, OTT",D,27,1993-07-13,Chicago,-,USA,-,74,199,2011,CBJ,4,7,98
282,Rocco Grimaldi,NSH,R,28,1993-02-08,Anaheim,-,USA,-,66,180,2011,FLA,2,3,33
283,Scott Mayfield,NYI,D,28,1992-10-14,St. Louis,-,USA,-,76,220,2011,NYI,2,4,34
284,Tomas Jurco,VGK,R,28,1992-12-28,Kosice,-,SVK,-,74,197,2011,DET,2,5,35
285,Boone Jenner,CBJ,C,28,1993-06-15,Dorchester,-,CAN,-,74,207,2011,CBJ,2,7,37
286,Victor Rask,MIN,C,28,1993-03-01,Leksand,-,SWE,-,74,195,2011,CAR,2,12,42
287,Brandon Saad,COL,L,28,1992-10-27,Pittsburgh,-,USA,-,73,206,2011,CHI,2,13,43
288,Brett Ritchie,CGY,R,28,1993-07-01,Orangeville,-,CAN,-,75,220,2011,DAL,2,14,44
289,Joel Edmundson,MTL,D,28,1993-06-28,Brandon,-,CAN,-,76,227,2011,STL,2,16,46
290,Matt Nieto,S.J,L,28,1992-11-05,Long Beach,-,USA,-,71,185,2011,S.J,2,17,47
291,Xavier Ouellet,MTL,D,27,1993-07-29,Bayonne,-,FRA,-,73,199,2011,DET,2,18,48
292,William Karlsson,VGK,C,28,1993-01-08,Marsta,-,SWE,-,73,191,2011,ANA,2,23,53
293,Scott Harrington,CBJ,D,28,1993-03-10,Kingston,-,CAN,-,74,206,2011,PIT,2,24,54
294,Ryan Nugent-Hopkins,EDM,C,28,1993-04-12,Burnaby,-,CAN,-,72,184,2011,EDM,1,1,1
295,Gabriel Landeskog,COL,L,28,1992-11-23,Stockholm,-,SWE,-,73,215,2011,COL,1,2,2
296,Jonathan Huberdeau,FLA,L,28,1993-06-04,Saint-Jerome,-,CAN,-,73,202,2011,FLA,1,3,3
297,Adam Larsson,EDM,D,28,1992-11-12,Skellefteå,-,SWE,-,75,208,2011,N.J,1,4,4
298,Ryan Strome,NYR,C,28,1993-07-11,Mississauga,-,CAN,-,73,193,2011,NYI,1,5,5
299,Mika Zibanejad,NYR,C,28,1993-04-18,Huddinge,-,SWE,-,74,208,2011,OTT,1,6,6
300,Mark Scheifele,WPG,C,28,1993-03-15,Kitchener,-,CAN,-,75,207,2011,WPG,1,7,7
301,Sean Couturier,PHI,C,28,1992-12-07,Phoenix,-,USA,-,75,211,2011,PHI,1,8,8
302,Dougie Hamilton,CAR,D,28,1993-06-17,Toronto,-,CAN,-,78,229,2011,BOS,1,9,9
303,Jonas Brodin,MIN,D,27,1993-07-12,Karlstad,-,SWE,-,73,194,2011,MIN,1,10,10
304,Jamie Oleksiak,DAL,D,28,1992-12-21,Toronto,-,CAN,-,79,255,2011,DAL,1,14,14
305,J.T. Miller,VAN,C,28,1993-03-14,East Palestine,-,USA,-,73,218,2011,NYR,1,15,15
306,Joel Armia,MTL,R,28,1993-05-31,Pori,-,FIN,-,75,212,2011,BUF,1,16,16
307,Nathan Beaulieu,WPG,D,28,1992-12-05,Strathroy,-,CAN,-,74,200,2011,MTL,1,17,17
308,Connor Murphy,CHI,D,28,1993-03-26,Dublin,-,USA,-,76,212,2011,PHX,1,20,20
309,Stefan Noesen,"S.J, TOR",R,28,1993-02-12,Plano,-,USA,-,73,205,2011,OTT,1,21,21
310,Phillip Danault,MTL,C,28,1993-02-24,Victoriaville,-,CAN,-,73,200,2011,CHI,1,26,26
311,Vladislav Namestnikov,DET,C,28,1992-11-22,Zhukovskiy,-,RUS,-,71,183,2011,T.B,1,27,27
312,Rickard Rakell,ANA,L,28,1993-05-05,Sundbyberg,-,SWE,-,74,196,2011,ANA,1,30,30
313,Colin Miller,BUF,D,28,1992-10-29,Sault Ste. Marie,-,CAN,-,73,199,2012,L.A,5,30,151
314,Jonathan Marchessault,VGK,C,30,1990-12-27,Cap-Rouge,-,CAN,-,69,180,-,-,-,-,-
315,Kurtis Gabriel,S.J,R,28,1993-04-20,Newmarket,-,CAN,-,76,200,2013,MIN,3,20,81
316,Barclay Goodrow,T.B,C,28,1993-02-26,Toronto,-,CAN,-,74,203,-,-,-,-,-
317,Brad Hunt,MIN,D,32,1988-08-24,Maple Ridge,-,CAN,-,69,177,-,-,-,-,-
318,Torey Krug,STL,D,30,1991-04-12,Livonia,-,USA,-,69,186,-,-,-,-,-
319,Matt Tennyson,N.J,D,31,1990-04-23,Minneapolis,-,USA,-,74,205,-,-,-,-,-
320,Luke Glendening,DET,C,32,1989-04-28,Grand Rapids,-,USA,-,71,191,-,-,-,-,-
321,Yanni Gourde,T.B,C,29,1991-12-15,Saint-Narcisse,-,CAN,-,69,173,-,-,-,-,-
322,Ryan Murray,N.J,D,27,1993-09-27,Regina,-,CAN,-,73,206,2012,CBJ,1,2,2
323,Alex Galchenyuk,"OTT, TOR","C, L",27,1994-02-12,Milwaukee,-,USA,-,73,194,2012,MTL,1,3,3
324,Morgan Rielly,TOR,D,27,1994-03-09,Vancouver,-,CAN,-,73,219,2012,TOR,1,5,5
325,Hampus Lindholm,ANA,D,27,1994-01-20,Helsingborg,-,SWE,-,75,208,2012,ANA,1,6,6
326,Matt Dumba,MIN,D,26,1994-07-25,Regina,-,CAN,-,72,185,2012,MIN,1,7,7
327,Phillip Di Giuseppe,NYR,L,27,1993-10-09,Toronto,-,CAN,-,72,193,2012,CAR,2,8,38
328,Brady Skjei,CAR,D,27,1994-03-26,Lakeville,-,USA,-,75,210,2012,NYR,1,28,28
329,Stefan Matteau,CBJ,C,27,1994-02-23,Chicago,-,USA,-,74,208,2012,N.J,1,29,29
330,Tanner Pearson,VAN,L,28,1992-08-10,Kitchener,-,CAN,-,73,201,2012,L.A,1,30,30
331,Scott Laughton,PHI,C,27,1994-05-30,Oakville,-,CAN,-,73,190,2012,PHI,1,20,20
332,Mark Jankowski,PIT,C,26,1994-09-13,Hamilton,-,CAN,-,76,212,2012,CGY,1,21,21
333,Olli Maatta,L.A,D,26,1994-08-22,Jyväskylä,-,FIN,-,74,206,2012,PIT,1,22,22
334,Mike Matheson,PIT,D,27,1994-02-27,Pointe-Claire,-,CAN,-,74,188,2012,FLA,1,23,23
335,Cody Ceci,PIT,D,27,1993-12-21,Ottawa,-,CAN,-,74,210,2012,OTT,1,15,15
336,Tom Wilson,WSH,R,27,1994-03-29,Toronto,-,CAN,-,76,220,2012,WSH,1,16,16
337,Tomas Hertl,S.J,C,27,1993-11-12,Praha,-,CZE,-,74,215,2012,S.J,1,17,17
338,Teuvo Teravainen,CAR,L,26,1994-09-11,Helsinki,-,FIN,-,71,191,2012,CHI,1,18,18
339,Jacob Trouba,NYR,D,27,1994-02-26,Rochester,-,USA,-,75,209,2012,WPG,1,9,9
340,Slater Koekkoek,EDM,D,27,1994-02-18,Winchester,-,CAN,-,74,193,2012,T.B,1,10,10
341,Filip Forsberg,NSH,L,26,1994-08-13,Ostervala,-,SWE,-,73,205,2012,WSH,1,11,11
342,Mikhail Grigorenko,CBJ,C,27,1994-05-16,Khabarovsk,-,RUS,-,75,206,2012,BUF,1,12,12
343,Radek Faksa,DAL,C,27,1994-01-09,Vitkov,-,CZE,-,75,220,2012,DAL,1,13,13
344,Matt Grzelcyk,BOS,D,27,1994-01-05,Charlestown,-,USA,-,69,174,2012,BOS,3,24,85
345,Colton Parayko,STL,D,28,1993-05-12,St. Albert,-,CAN,-,78,230,2012,STL,3,25,86
346,Oskar Sundqvist,STL,C,27,1994-03-23,Boden,-,SWE,-,75,209,2012,PIT,3,20,81
347,Esa Lindell,DAL,D,27,1994-05-23,Vantaa,-,FIN,-,75,215,2012,DAL,3,13,74
348,Chandler Stephenson,VGK,C,27,1994-04-22,Saskatoon,-,CAN,-,72,199,2012,WSH,3,16,77
349,Shayne Gostisbehere,PHI,D,28,1993-04-20,Pembroke Pines,-,USA,-,71,180,2012,PHI,3,17,78
350,Mackenzie MacEachern,STL,L,27,1994-03-09,Bloomfield Hills,-,USA,-,74,190,2012,STL,3,6,67
351,Devin Shore,EDM,C,26,1994-07-19,Ajax,-,CAN,-,72,206,2012,DAL,2,31,61
352,Jujhar Khaira,EDM,L,26,1994-08-13,Surrey,-,CAN,-,76,212,2012,EDM,3,2,63
353,Adam Pelech,NYI,D,26,1994-08-16,Toronto,-,CAN,-,75,205,2012,NYI,3,4,65
354,Jimmy Vesey,"TOR, VAN",L,28,1993-05-26,Boston,-,USA,-,75,202,2012,NSH,3,5,66
355,Chris Tierney,OTT,C,27,1994-07-01,Keswick,-,CAN,-,73,204,2012,S.J,2,25,55
356,Jordan Martinook,CAR,L,28,1992-07-25,Brandon,-,CAN,-,72,196,2012,PHX,2,28,58
357,Damon Severson,N.J,D,26,1994-08-07,Melville,-,CAN,-,74,205,2012,N.J,2,30,60
358,Martin Frk,L.A,R,27,1993-10-05,Pelhrimov,-,CZE,-,73,205,2012,DET,2,19,49
359,Colton Sissons,NSH,C,27,1993-11-05,North Vancouver,-,CAN,-,73,200,2012,NSH,2,20,50
360,Teddy Blueger,PIT,C,26,1994-08-15,Riga,-,LVA,-,72,185,2012,PIT,2,22,52
361,Jake McCabe,BUF,D,27,1993-10-12,Eau Claire,-,USA,-,73,204,2012,BUF,2,14,44
362,Brock McGinn,CAR,L,27,1994-02-02,Fergus,-,CAN,-,72,187,2012,CAR,2,17,47
363,Connor Carrick,N.J,D,27,1994-04-13,Orland Park,-,USA,-,70,192,2012,WSH,5,16,137
364,Dominic Toninato,WPG,C,27,1994-03-09,Duluth,-,USA,-,74,191,2012,TOR,5,5,126
365,Jaccob Slavin,CAR,D,27,1994-05-01,Denver,-,USA,-,75,207,2012,CAR,4,29,120
366,Andreas Athanasiou,L.A,C,26,1994-08-06,London,-,CAN,-,74,188,2012,DET,4,19,110
367,Gemel Smith,T.B,C,27,1994-04-16,Toronto,-,CAN,-,70,203,2012,DAL,4,13,104
368,Brett Kulak,MTL,D,27,1994-01-06,Edmonton,-,CAN,-,74,192,2012,CGY,4,14,105
369,Cedric Paquette,"CAR, OTT",C,27,1993-08-13,Gaspe,-,CAN,-,73,204,2012,T.B,4,10,101
370,Erik Gustafsson,"MTL, PHI",D,29,1992-03-14,Nynashamn,-,SWE,-,72,197,2012,EDM,4,2,93
371,Josh Anderson,MTL,R,27,1994-05-07,Burlington,-,CAN,-,75,226,2012,CBJ,4,4,95
372,Matthew Benning,NSH,D,27,1994-05-25,Edmonton,-,CAN,-,73,203,2012,BOS,6,24,175
373,Vinnie Hinostroza,"CHI, FLA","C, L",27,1994-04-03,Chicago,-,USA,-,69,177,2012,CHI,6,18,169
374,Connor Brown,OTT,R,27,1994-01-14,Toronto,-,CAN,-,72,185,2012,TOR,6,5,156
375,Ben Hutton,"ANA, TOR",D,28,1993-04-20,Brockville,-,CAN,-,74,206,2012,VAN,5,26,147
376,Alexander Kerfoot,TOR,C,26,1994-08-11,Vancouver,-,CAN,-,70,185,2012,N.J,5,29,150
377,Nikita Gusev,"FLA, N.J",L,29,1992-07-08,Moscow,-,RUS,-,69,163,2012,T.B,7,21,202
378,Christian Djoos,DET,D,26,1994-08-06,Gothenburg,-,SWE,-,72,180,2012,WSH,7,14,195
379,Joakim Ryan,CAR,D,28,1993-06-17,Rumson,-,USA,-,71,185,2012,S.J,7,17,198
380,Liam O'Brien,COL,C,26,1994-07-29,Halifax,-,CAN,-,73,213,-,-,-,-,-
381,Kurtis MacDermid,L.A,D,27,1994-03-25,Sauble Beach,-,CAN,-,77,233,-,-,-,-,-
382,Jayson Megna,COL,C,31,1990-02-01,Fort Lauderdale,-,USA,-,73,195,-,-,-,-,-
383,Scott Sabourin,TOR,R,28,1992-07-30,Orleans,-,CAN,-,75,208,-,-,-,-,-
384,Buddy Robinson,CGY,R,29,1991-09-30,Bellmawr,-,USA,-,78,232,-,-,-,-,-
385,Danny DeKeyser,DET,D,31,1990-03-07,Detroit,-,USA,-,75,190,-,-,-,-,-
386,Nate Schmidt,VAN,D,29,1991-07-16,St. Cloud,-,USA,-,73,194,-,-,-,-,-
387,Carter Rowney,ANA,C,32,1989-05-10,Grand Prairie,-,CAN,-,74,208,-,-,-,-,-
388,Chad Ruhwedel,PIT,D,31,1990-05-07,San Diego,-,USA,-,71,191,-,-,-,-,-
389,Michael Raffl,"PHI, WSH",L,32,1988-12-01,Villach,-,AUT,-,72,200,-,-,-,-,-
390,Brian Pinho,WSH,C,26,1995-05-11,Beverly,-,USA,-,72,190,2013,WSH,6,23,174
391,Anton Blidh,BOS,L,26,1995-03-14,Molnlycke,-,SWE,-,72,185,2013,BOS,6,29,180
392,Dominik Kubalik,CHI,L,25,1995-08-21,Plzen,-,CZE,-,74,179,2013,L.A,7,10,191
393,Kyle Burroughs,COL,D,25,1995-07-12,Vancouver,-,CAN,-,72,193,2013,NYI,7,15,196
394,Andreas Johnsson,N.J,L,26,1994-11-21,Gävle,-,SWE,-,70,194,2013,TOR,7,21,202
395,Tyler Lewington,NSH,D,26,1994-12-05,Edmonton,-,CAN,-,74,200,2013,WSH,7,23,204
396,MacKenzie Weegar,FLA,D,27,1994-01-07,Ottawa,-,CAN,-,72,200,2013,FLA,7,25,206
397,Tyler Motte,VAN,C,26,1995-03-10,St. Clair,-,USA,-,70,192,2013,CHI,4,30,121
398,Will Butcher,N.J,D,26,1995-01-06,Sun Prairie,-,USA,-,70,190,2013,COL,5,2,123
399,Tucker Poolman,WPG,D,28,1993-06-08,Dubuque,-,USA,-,74,199,2013,WPG,5,6,127
400,Connor Clifton,BOS,D,26,1995-04-28,Long Branch,-,USA,-,71,195,2013,PHX,5,12,133
401,Luke Johnson,MIN,C,26,1994-09-19,Grand Forks,-,USA,-,71,174,2013,CHI,5,13,134
402,Carson Soucy,MIN,D,26,1994-07-27,Viking,-,CAN,-,77,211,2013,MIN,5,16,137
403,Jonny Brodzinski,NYR,C,28,1993-06-19,Ham Lake,-,USA,-,73,215,2013,L.A,5,27,148
404,Josh Brown,OTT,D,27,1994-01-21,London,-,CAN,-,77,221,2013,FLA,6,1,152
405,Sean Malone,NSH,C,26,1995-04-30,Buffalo,-,USA,-,72,197,2013,BUF,6,8,159
406,Hudson Fasching,ARI,R,25,1995-07-28,Milwaukee,-,USA,-,75,204,2013,L.A,4,27,118
407,John Hayden,ARI,C,26,1995-02-14,Chicago,-,USA,-,75,223,2013,CHI,3,13,74
408,Pavel Buchnevich,NYR,R,26,1995-04-17,Cherepovets,-,RUS,-,74,197,2013,NYR,3,14,75
409,Jake Guentzel,PIT,L,26,1994-10-06,Omaha,-,USA,-,71,180,2013,PIT,3,16,77
410,Mattias Janmark,"CHI, VGK",C,28,1992-12-08,Stockholm,-,SWE,-,73,195,2013,DET,3,18,79
411,Anthony Duclair,FLA,L,25,1995-08-26,Pointe-Claire,-,CAN,-,71,197,2013,NYR,3,19,80
412,Carter Verhaeghe,FLA,C,25,1995-08-14,Toronto,-,CAN,-,73,180,2013,TOR,3,21,82
413,Oliver Bjorkstrand,CBJ,R,26,1995-04-10,Herning,-,DNK,-,72,177,2013,CBJ,3,28,89
414,Miles Wood,N.J,L,25,1995-09-13,Buffalo,-,USA,-,74,195,2013,N.J,4,9,100
415,Nick Paul,OTT,L,26,1995-03-20,Mississauga,-,CAN,-,76,225,2013,DAL,4,10,101
416,Andrew Copp,WPG,C,27,1994-07-08,Ann Arbor,-,USA,-,73,206,2013,WPG,4,13,104
417,Ben Harpur,NSH,D,26,1995-01-12,Hamilton,-,CAN,-,78,231,2013,OTT,4,17,108
418,Ryan Graves,COL,D,26,1995-05-21,Yarmouth,-,CAN,-,77,220,2013,NYR,4,19,110
419,Andre Burakovsky,COL,L,26,1995-02-09,Klagenfurt,-,AUT,-,75,201,2013,WSH,1,23,23
420,Michael McCarron,NSH,R,26,1995-03-07,Grosse Pointe,-,USA,-,78,232,2013,MTL,1,25,25
421,Shea Theodore,VGK,D,25,1995-08-03,Langley,-,CAN,-,74,195,2013,ANA,1,26,26
422,Jason Dickinson,DAL,C,26,1995-07-04,Georgetown,-,CAN,-,74,200,2013,DAL,1,29,29
423,Ryan Hartman,MIN,R,26,1994-09-20,Hilton Head Isl.,-,USA,-,72,192,2013,CHI,1,30,30
424,Adam Erne,DET,L,26,1995-04-20,New Haven,-,USA,-,73,212,2013,T.B,2,3,33
425,Jacob de la Rose,STL,L,26,1995-05-20,Arvika,-,SWE,-,75,215,2013,MTL,2,4,34
426,J.T. Compher,COL,L,26,1995-04-08,Northbrook,-,USA,-,72,190,2013,BUF,2,5,35
427,Robert Hagg,PHI,D,26,1995-02-08,Uppsala,-,SWE,-,74,204,2013,PHI,2,11,41
428,Steven Santini,STL,D,26,1995-03-07,Bronxville,-,USA,-,74,205,2013,N.J,2,12,42
429,Nic Petan,TOR,C,26,1995-03-22,Delta,-,CAN,-,69,175,2013,WPG,2,13,43
430,Justin Bailey,VAN,R,26,1995-07-01,Buffalo,-,USA,-,76,214,2013,BUF,2,22,52
431,Madison Bowey,CHI,D,26,1995-04-22,Winnipeg,-,CAN,-,74,202,2013,WSH,2,23,53
432,Artturi Lehkonen,MTL,L,26,1995-07-04,Piikkio,-,FIN,-,72,178,2013,MTL,2,25,55
433,William Carrier,VGK,L,26,1994-12-20,LaSalle,-,CAN,-,74,218,2013,STL,2,27,57
434,Tyler Bertuzzi,DET,L,26,1995-02-24,Sudbury,-,CAN,-,72,199,2013,DET,2,28,58
435,Zach Sanford,STL,L,26,1994-11-09,Salem,-,USA,-,76,207,2013,WSH,2,31,61
436,Brett Pesce,CAR,D,26,1994-11-15,Tarrytown,-,USA,-,75,206,2013,CAR,3,5,66
437,Nathan MacKinnon,COL,C,25,1995-09-01,Halifax,-,CAN,-,72,200,2013,COL,1,1,1
438,Aleksander Barkov,FLA,C,25,1995-09-02,Tampere,-,FIN,-,75,215,2013,FLA,1,2,2
439,Jonathan Drouin,MTL,L,26,1995-03-28,Ste-Agathe,-,CAN,-,72,201,2013,T.B,1,3,3
440,Seth Jones,CBJ,D,26,1994-10-03,Arlington,-,USA,-,76,213,2013,NSH,1,4,4
441,Elias Lindholm,CGY,C,26,1994-12-02,Boden,-,SWE,-,73,195,2013,CAR,1,5,5
442,Sean Monahan,CGY,C,26,1994-10-12,Brampton,-,CAN,-,75,200,2013,CGY,1,6,6
443,Darnell Nurse,EDM,D,26,1995-02-04,Hamilton,-,CAN,-,76,221,2013,EDM,1,7,7
444,Rasmus Ristolainen,BUF,D,26,1994-10-27,Turku,-,FIN,-,76,221,2013,BUF,1,8,8
445,Bo Horvat,VAN,C,26,1995-04-05,London,-,CAN,-,72,215,2013,VAN,1,9,9
446,Valeri Nichushkin,COL,R,26,1995-03-04,Chelyabinsk,-,RUS,-,76,210,2013,DAL,1,10,10
447,Samuel Morin,PHI,L,25,1995-07-12,Lac-Beauport,-,CAN,-,78,202,2013,PHI,1,11,11
448,Max Domi,CBJ,C,26,1995-03-02,Winnipeg,-,CAN,-,70,192,2013,PHX,1,12,12
449,Josh Morrissey,WPG,D,26,1995-03-28,Calgary,-,CAN,-,72,195,2013,WPG,1,13,13
450,Alex Wennberg,FLA,C,26,1994-09-22,Stockholm,-,SWE,-,74,197,2013,CBJ,1,14,14
451,Ryan Pulock,NYI,D,26,1994-10-06,Dauphin,-,CAN,-,74,215,2013,NYI,1,15,15
452,Nikita Zadorov,CHI,D,26,1995-04-16,Moscow,-,RUS,-,77,235,2013,BUF,1,16,16
453,Curtis Lazar,"BOS, BUF",C,26,1995-02-02,Salmon Arm,-,CAN,-,72,193,2013,OTT,1,17,17
454,Anthony Mantha,"DET, WSH",R,26,1994-09-16,Longueuil,-,CAN,-,77,234,2013,DET,1,20,20
455,Frederik Gauthier,ARI,C,26,1995-04-26,Laval,-,CAN,-,77,239,2013,TOR,1,21,21
456,Jean-Sebastien Dea,BUF,C,27,1994-02-08,Laval,-,CAN,-,71,168,-,-,-,-,-
457,Ross Johnston,NYI,L,27,1994-02-18,Charlottetown,-,CAN,-,77,235,-,-,-,-,-
458,Dakota Mermis,MIN,D,27,1994-01-05,Alton,-,USA,-,72,196,-,-,-,-,-
459,Philippe Maillet,WSH,C,28,1992-11-07,Lachenai,-,CAN,-,70,190,-,-,-,-,-
460,Nathan Walker,STL,L,27,1994-02-07,Cardiff,-,GBR,-,69,186,2014,WSH,3,29,89
461,Josh Currie,PIT,R,28,1992-10-29,Charlottetown,-,CAN,-,70,172,-,-,-,-,-
462,Joel Hanley,DAL,D,30,1991-06-08,Keswick,-,CAN,-,71,190,-,-,-,-,-
463,Kevin Czuczman,PIT,D,30,1991-01-09,Port Elgin,-,CAN,-,74,206,-,-,-,-,-
464,Conor Sheary,WSH,L,29,1992-06-08,Winchester,-,USA,-,68,178,-,-,-,-,-
465,Trevor van Riemsdyk,WSH,D,29,1991-07-24,Middletown,-,USA,-,74,188,-,-,-,-,-
466,Ryan Carpenter,CHI,C,30,1991-01-18,Oviedo,-,USA,-,72,200,-,-,-,-,-
467,Jordan Oesterle,ARI,D,29,1992-06-25,Dearborn Heights,-,USA,-,72,182,-,-,-,-,-
468,Patrick Brown,VGK,C,29,1992-05-29,Bloomfield Hills,-,USA,-,73,210,-,-,-,-,-
469,Daniel Carr,WSH,L,29,1991-11-01,Sherwood Park,-,CAN,-,72,186,-,-,-,-,-
470,Garnet Hathaway,WSH,R,29,1991-11-23,Kennebunkport,-,USA,-,74,212,-,-,-,-,-
471,Frederick Gaudreau,PIT,C,28,1993-05-01,Bromont,-,CAN,-,72,179,-,-,-,-,-
472,Pierre-Edouard Bellemare,COL,C,36,1985-03-06,Le Blanc-Mesnil,-,FRA,-,72,198,-,-,-,-,-
473,Tomas Nosek,VGK,L,28,1992-09-01,Pardubice,-,CZE,-,75,205,-,-,-,-,-
474,Aaron Ekblad,FLA,D,25,1996-02-07,Windsor,-,CAN,-,76,215,2014,FLA,1,1,1
475,Sam Reinhart,BUF,R,25,1995-11-06,West Vancouver,-,CAN,-,73,193,2014,BUF,1,2,2
476,Leon Draisaitl,EDM,C,25,1995-10-27,Cologne,-,DEU,-,74,208,2014,EDM,1,3,3
477,Sam Bennett,"CGY, FLA",C,25,1996-06-20,Holland Landing,-,CAN,-,73,195,2014,CGY,1,4,4
478,Michael Dal Colle,NYI,L,25,1996-06-20,Richmond Hill,-,CAN,-,75,200,2014,NYI,1,5,5
479,Jake Virtanen,VAN,R,24,1996-08-17,New Westminster,-,CAN,-,73,226,2014,VAN,1,6,6
480,Haydn Fleury,"ANA, CAR",D,25,1996-07-08,Carlyle,-,CAN,-,75,208,2014,CAR,1,7,7
481,William Nylander,TOR,R,25,1996-05-01,Calgary,-,CAN,-,72,196,2014,TOR,1,8,8
482,Nikolaj Ehlers,WPG,L,25,1996-02-14,Aalborg,-,DNK,-,72,172,2014,WPG,1,9,9
483,Nick Ritchie,BOS,L,25,1995-12-05,Orangeville,-,CAN,-,74,230,2014,ANA,1,10,10
484,Kevin Fiala,MIN,L,24,1996-07-22,St. Gallen,-,CHE,-,70,198,2014,NSH,1,11,11
485,Jakub Vrana,"DET, WSH",L,25,1996-02-28,Prague,-,CZE,-,72,197,2014,WSH,1,13,13
486,Dylan Larkin,DET,C,24,1996-07-30,Waterford,-,USA,-,73,198,2014,DET,1,15,15
487,Sonny Milano,ANA,L,25,1996-05-12,Massapequa,-,USA,-,72,194,2014,CBJ,1,16,16
488,Travis Sanheim,PHI,D,25,1996-03-29,Elkhorn,-,CAN,-,75,181,2014,PHI,1,17,17
489,Alex Tuch,VGK,R,25,1996-05-10,Syracuse,-,USA,-,76,220,2014,MIN,1,18,18
490,Tony DeAngelo,NYR,D,25,1995-10-24,Sewell,-,USA,-,71,180,2014,T.B,1,19,19
491,Nick Schmaltz,ARI,C,25,1996-02-23,Madison,-,USA,-,72,177,2014,CHI,1,20,20
492,Robby Fabbri,DET,C,25,1996-01-22,Mississauga,-,CAN,-,70,190,2014,STL,1,21,21
