id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
247,Calvin de Haan,CAR,D,28,1991-05-09,Carp,-,CAN,-,73,195,2009,NYI,1,12,12
248,Zack Kassian,EDM,R,28,1991-01-24,Windsor,-,CAN,-,75,211,2009,BUF,1,13,13
249,Dmitry Kulikov,WPG,D,29,1990-10-29,Lipetsk,-,RUS,-,73,204,2009,FLA,1,14,14
250,Nick Leddy,NYI,D,28,1991-03-20,Eden Prairie,-,USA,-,72,207,2009,MIN,1,16,16
251,Chris Kreider,NYR,L,28,1991-04-30,Boxford,-,USA,-,75,217,2009,NYR,1,19,19
252,John Moore,BOS,D,29,1990-11-19,Winnetka,-,USA,-,74,210,2009,CBJ,1,21,21
253,Brayden McNabb,VGK,D,28,1991-01-21,Davidson,-,CAN,-,76,213,2009,BUF,3,5,66
254,Reilly Smith,VGK,R,28,1991-04-01,Toronto,-,CAN,-,72,183,2009,DAL,3,8,69
255,Tomas Tatar,MTL,L,29,1990-12-01,Ilava,-,SVK,-,70,183,2009,DET,2,30,60
256,Tyson Barrie,COL,D,28,1991-07-26,Victoria,-,CAN,-,70,197,2009,COL,3,3,64
257,Dmitry Orlov,WSH,D,28,1991-07-23,Novokuznetsk,-,RUS,-,71,208,2009,WSH,2,25,55
258,Brandon Pirri,VGK,C,28,1991-04-10,Toronto,-,CAN,-,72,180,2009,CHI,2,29,59
259,Stefan Elliott,OTT,D,28,1991-01-30,Vancouver,-,CAN,-,73,190,2009,COL,2,19,49
260,Brian Dumoulin,PIT,D,28,1991-09-06,Biddeford,-,USA,-,76,207,2009,CAR,2,21,51
261,Richard Panik,ARI,R,28,1991-02-07,Martin,-,SVK,-,73,202,2009,T.B,2,22,52
262,Mattias Ekholm,NSH,D,29,1990-05-24,Borlange,-,SWE,-,76,215,2009,NSH,4,11,102
263,Marcus Foligno,MIN,L,28,1991-08-10,Buffalo,-,USA,-,75,224,2009,BUF,4,13,104
264,Sami Vatanen,N.J,D,28,1991-06-03,Jyväskylä,-,FIN,-,70,185,2009,ANA,4,15,106
265,Craig Smith,NSH,R,30,1989-09-05,Madison,-,USA,-,73,208,2009,NSH,4,7,98
266,Chris Wideman,"EDM, FLA, OTT",D,29,1990-01-07,St. Louis,-,USA,-,70,190,2009,OTT,4,9,100
267,Casey Cizikas,NYI,C,28,1991-02-27,Toronto,-,CAN,-,71,195,2009,NYI,4,1,92
268,David Savard,CBJ,D,29,1990-10-22,St. Hyacinthe,-,CAN,-,74,229,2009,CBJ,4,3,94
269,Nicolas Deslauriers,MTL,L,28,1991-02-22,LaSalle,-,CAN,-,73,219,2009,L.A,3,23,84
270,Cody Eakin,VGK,C,28,1991-05-24,Winnipeg,-,CAN,-,72,183,2009,WSH,3,24,85
271,Kevin Connauton,ARI,D,29,1990-02-23,Edmonton,-,CAN,-,74,205,2009,VAN,3,22,83
272,Garrett Wilson,PIT,L,28,1991-03-16,Barrie,-,CAN,-,74,218,2009,FLA,4,16,107
273,Corban Knight,PHI,C,29,1990-09-10,Oliver,-,CAN,-,74,195,2009,FLA,5,14,135
274,Wade Megan,DET,C,29,1990-07-22,Canton,-,USA,-,73,191,2009,FLA,5,17,138
275,Gabriel Bourque,COL,L,29,1990-09-23,Rimouski,-,CAN,-,70,206,2009,NSH,5,11,132
276,Ben Chiarot,WPG,D,28,1991-05-09,Hamilton,-,CAN,-,75,225,2009,ATL,4,29,120
277,Erik Haula,VGK,"C, L",28,1991-03-23,Pori,-,FIN,-,72,193,2009,MIN,7,1,182
278,Anders Lee,NYI,L,29,1990-07-03,Edina,-,USA,-,75,231,2009,NYI,6,1,152
279,Phil Varone,PHI,C,28,1990-12-04,Vaughan,-,CAN,-,70,193,2009,S.J,5,26,147
280,Marcus Kruger,CHI,C,29,1990-05-27,Stockholm,-,SWE,-,72,186,2009,CHI,5,28,149
281,Nick Jensen,"DET, WSH",D,29,1990-09-21,St. Paul,-,USA,-,72,196,2009,DET,5,29,150
282,Jordan Nolan,STL,C,30,1989-06-23,"Garden River, First Nations",-,CAN,-,75,219,2009,L.A,7,5,186
283,Nic Dowd,WSH,C,29,1990-05-27,Huntsville,-,USA,-,74,195,2009,L.A,7,17,198
284,Justin Dowling,DAL,C,29,1990-10-01,Calgary,-,CAN,-,70,180,-,-,-,-,-
285,Darren Archibald,"OTT, VAN",R,29,1990-02-09,Newmarket,-,CAN,-,75,210,-,-,-,-,-
286,Brandon Manning,"CHI, EDM",D,29,1990-06-04,Prince George,-,CAN,-,73,205,-,-,-,-,-
287,Brenden Dillon,S.J,D,29,1990-11-13,New Westminster,-,CAN,-,76,225,-,-,-,-,-
288,Andrew Agozzino,COL,L,28,1991-01-03,Kleinburg,-,CAN,-,70,187,-,-,-,-,-
289,Radko Gudas,PHI,D,29,1990-06-05,Prague,-,CZE,-,72,205,2010,T.B,3,6,66
290,Nate Prosser,MIN,D,33,1986-05-07,Elk River,-,USA,-,74,201,-,-,-,-,-
291,Matt Irwin,NSH,D,32,1987-11-29,Victoria,-,CAN,-,73,207,-,-,-,-,-
292,Christopher Tanev,VAN,D,29,1989-12-20,Toronto,-,CAN,-,74,197,-,-,-,-,-
293,Mats Zuccarello,"DAL, NYR","C, R",32,1987-09-01,Oslo,-,NOR,-,68,178,-,-,-,-,-
294,Calle Jarnkrok,NSH,C,28,1991-09-25,Gävle,-,SWE,-,71,186,2010,DET,2,21,51
295,Oscar Lindberg,"OTT, VGK","C, L",28,1991-10-29,Skellefteå,-,SWE,-,73,202,2010,PHX,2,27,57
296,Martin Marincin,TOR,D,27,1992-02-18,Kosice,-,SVK,-,77,217,2010,EDM,2,16,46
297,Justin Holl,TOR,D,27,1992-01-30,Tonka Bay,-,USA,-,75,210,2010,CHI,2,24,54
298,Jason Zucker,MIN,L,27,1992-01-16,Newport Beach,-,USA,-,71,192,2010,MIN,2,29,59
299,Tyler Toffoli,L.A,R,27,1992-04-24,Scarborough,-,CAN,-,72,197,2010,L.A,2,17,47
300,Ryan Spooner,"EDM, NYR, VAN",C,27,1992-01-30,Ottawa,-,CAN,-,70,191,2010,BOS,2,15,45
301,Johan Larsson,BUF,C,27,1992-07-25,Lau,-,SWE,-,71,204,2010,MIN,2,26,56
302,Mark Alt,COL,D,28,1991-10-18,Kansas City,-,USA,-,76,201,2010,CAR,2,23,53
303,Greg McKegg,CAR,C,27,1992-06-17,St. Thomas,-,CAN,-,72,192,2010,TOR,3,2,62
304,Connor Brickley,NYR,L,27,1992-02-25,Everett,-,USA,-,72,203,2010,FLA,2,20,50
305,Jordan Weal,"ARI, MTL, PHI",C,27,1992-04-15,North Vancouver,-,CAN,-,70,180,2010,L.A,3,10,70
306,Evgeny Kuznetsov,WSH,C,27,1992-05-19,Chelyabinsk,-,RUS,-,74,197,2010,WSH,1,26,26
307,Charlie Coyle,"BOS, MIN",C,27,1992-03-02,E. Weymouth,-,USA,-,75,220,2010,S.J,1,28,28
308,Patrik Nemeth,COL,D,27,1992-02-08,Stockholm,-,SWE,-,75,228,2010,DAL,2,11,41
309,Jon Merrill,VGK,D,27,1992-02-03,Oklahoma City,-,USA,-,75,195,2010,N.J,2,8,38
310,Tyler Pitlick,DAL,C,28,1991-11-01,Minneapolis,-,USA,-,74,200,2010,EDM,2,1,31
311,Justin Faulk,CAR,D,27,1992-03-20,South St.Paul,-,USA,-,72,217,2010,CAR,2,7,37
312,Brock Nelson,NYI,C,28,1991-10-15,Warroad,-,USA,-,75,212,2010,NYI,1,30,30
313,Alex Petrovic,"EDM, FLA",D,27,1992-03-03,Edmonton,-,CAN,-,76,216,2010,FLA,2,6,36
314,Devante Smith-Pelly,WSH,R,27,1992-06-14,Scarborough,-,CAN,-,72,223,2010,ANA,2,12,42
315,Nick Bjugstad,"FLA, PIT",C,27,1992-07-17,Minneapolis,-,USA,-,78,215,2010,FLA,1,19,19
316,Derek Forbort,L.A,D,27,1992-03-04,Duluth,-,USA,-,76,219,2010,L.A,1,15,15
317,Kevin Hayes,"NYR, WPG","C, R",27,1992-05-08,Dorchester,-,USA,-,77,216,2010,CHI,1,24,24
318,Cam Fowler,ANA,D,27,1991-12-05,Windsor,-,CAN,-,73,207,2010,ANA,1,12,12
319,Vladimir Tarasenko,STL,R,27,1991-12-13,Yaroslavl,-,RUS,-,72,225,2010,STL,1,16,16
320,Austin Watson,NSH,L,27,1992-01-13,Ann Arbor,-,USA,-,76,204,2010,NSH,1,18,18
321,Jaden Schwartz,STL,L,27,1992-06-25,Wilcox,-,CAN,-,70,190,2010,STL,1,14,14
322,Riley Sheahan,"FLA, PIT",C,27,1991-12-07,St. Catharines,-,CAN,-,75,214,2010,DET,1,21,21
323,Chris Wagner,BOS,R,28,1991-05-27,Walpole,-,USA,-,72,198,2010,ANA,5,2,122
324,Jeff Skinner,BUF,"C, L",27,1992-05-16,Toronto,-,CAN,-,71,195,2010,CAR,1,7,7
325,Zach Hyman,TOR,"C, L",27,1992-06-09,Toronto,-,CAN,-,73,211,2010,FLA,5,3,123
326,Erik Gudbranson,"PIT, VAN",D,27,1992-01-07,Ottawa,-,CAN,-,77,217,2010,FLA,1,3,3
327,Taylor Hall,N.J,L,28,1991-11-14,Calgary,-,CAN,-,73,205,2010,EDM,1,1,1
328,Brett Connolly,WSH,R,27,1992-05-02,Campbell River,-,CAN,-,75,192,2010,T.B,1,6,6
329,Ryan Johansen,NSH,C,27,1992-07-31,Vancouver,-,CAN,-,75,218,2010,CBJ,1,4,4
330,Tyler Seguin,DAL,C,27,1992-01-31,Brampton,-,CAN,-,73,200,2010,BOS,1,2,2
331,Dylan McIlrath,DET,D,27,1992-04-20,Winnipeg,-,CAN,-,77,231,2010,NYR,1,10,10
332,Mark Pysyk,FLA,D,27,1992-01-11,Sherwood Park,-,CAN,-,73,196,2010,BUF,1,23,23
333,Mikael Granlund,"MIN, NSH","C, R",27,1992-02-26,Oulu,-,FIN,-,70,185,2010,MIN,1,9,9
334,Nino Niederreiter,"CAR, MIN",R,27,1992-09-08,Chur,-,CHE,-,74,218,2010,NYI,1,5,5
335,Joakim Nordstrom,BOS,C,27,1992-02-25,Stockholm,-,SWE,-,73,194,2010,CHI,3,30,90
336,Michael Chaput,MTL,C,27,1992-04-09,Ile Bizard,-,CAN,-,74,199,2010,PHI,3,29,89
337,Bryan Rust,PIT,R,27,1992-05-11,Pontiac,-,USA,-,71,192,2010,PIT,3,20,80
338,Joonas Donskoi,S.J,R,27,1992-04-13,Raahe,-,FIN,-,72,190,2010,FLA,4,9,99
339,Tom Kuhnhackl,NYI,R,27,1992-01-21,Landshut,-,DEU,-,74,196,2010,PIT,4,20,110
340,Marcus Sorensen,S.J,L,27,1992-04-07,Sodertalje,-,SWE,-,71,175,2010,OTT,4,16,106
341,Tim Heed,S.J,D,28,1991-01-27,Gothenburg,-,SWE,-,72,180,2010,ANA,5,12,132
342,Sam Carrick,ANA,C,27,1992-02-04,Markham,-,CAN,-,72,205,2010,TOR,5,24,144
343,Kenny Agostino,"MTL, N.J",L,27,1992-04-30,Morristown,-,USA,-,72,204,2010,PIT,5,20,140
344,Brendan Gallagher,MTL,R,27,1992-05-06,Edmonton,-,CAN,-,69,184,2010,MTL,5,27,147
345,Jesper Fast,NYR,R,27,1991-12-02,Nassjo,-,SWE,-,72,191,2010,NYR,6,7,157
346,Kevin Gravel,EDM,D,27,1992-03-06,Kingsford,-,USA,-,76,205,2010,L.A,5,28,148
347,Anthony Bitetto,"MIN, NSH",D,29,1990-07-15,Island Park,-,USA,-,73,210,2010,NSH,6,18,168
348,Brandon Davidson,CHI,D,28,1991-08-21,Taber,-,CAN,-,74,208,2010,EDM,6,12,162
349,Zach Trotman,PIT,D,29,1990-08-26,Carmel,-,USA,-,75,217,2010,BOS,7,30,210
350,John Klingberg,DAL,D,27,1992-08-14,Gothenburg,-,SWE,-,74,190,2010,DAL,5,11,131
351,Micheal Ferland,CAR,L,27,1992-04-20,Swan River,-,CAN,-,74,217,2010,CGY,5,13,133
352,Mark Stone,"OTT, VGK",R,27,1992-05-13,Winnipeg,-,CAN,-,75,202,2010,OTT,6,28,178
353,Erik Burgdoerfer,OTT,D,30,1988-12-11,Abington,-,USA,-,73,207,-,-,-,-,-
354,Ben Street,ANA,C,32,1987-02-13,Coquitlam,-,CAN,-,71,190,-,-,-,-,-
355,Taylor Fedun,DAL,D,31,1988-06-04,Edmonton,-,CAN,-,73,200,-,-,-,-,-
356,Matt Read,MIN,R,33,1986-06-14,Ilderton,-,CAN,-,70,188,-,-,-,-,-
357,Kevan Miller,BOS,D,32,1987-11-15,Los Angeles,-,USA,-,74,210,-,-,-,-,-
358,Cory Conacher,T.B,C,29,1989-12-14,Burlington,-,CAN,-,68,185,-,-,-,-,-
359,Brian Gibbons,"ANA, OTT","C, L",31,1988-02-26,Braintree,-,USA,-,68,175,-,-,-,-,-
360,Colin Blackwell,NSH,C,26,1993-03-28,Lawrence,-,USA,-,69,190,2011,S.J,7,13,193
361,Matthew Peca,MTL,C,26,1993-04-27,Petawawa,-,CAN,-,68,182,2011,T.B,7,20,201
362,Ryan Dzingel,"CBJ, OTT","C, L",27,1992-03-09,Wheaton,-,USA,-,72,190,2011,OTT,7,23,204
363,Ondrej Palat,T.B,L,28,1991-03-28,Frydek-Mistek,-,CZE,-,72,194,2011,T.B,7,27,208
364,Scott Wilson,BUF,L,27,1992-04-24,Oakville,-,CAN,-,71,186,2011,PIT,7,28,209
365,Lukas Sedlak,CBJ,C,26,1993-02-25,Ceské Budejovice,-,CZE,-,72,205,2011,CBJ,6,7,158
366,Josh Manson,ANA,D,28,1991-10-07,Hinsdale,-,USA,-,75,224,2011,ANA,6,9,160
367,Max McCormick,OTT,L,27,1992-05-01,De Pere,-,USA,-,71,188,2011,OTT,6,20,171
368,Josh Archibald,ARI,R,27,1992-10-06,Regina,-,CAN,-,70,176,2011,PIT,6,23,174
369,Travis Boyd,WSH,C,26,1993-09-14,Hopkins,-,USA,-,71,190,2011,WSH,6,26,177
370,Dylan DeMelo,OTT,D,26,1993-05-01,London,-,CAN,-,73,191,2011,S.J,6,28,179
371,Johnny Gaudreau,CGY,L,26,1993-08-13,Salem,-,USA,-,69,165,2011,CGY,4,13,104
372,Tobias Rieder,EDM,R,26,1993-01-10,Landshut,-,DEU,-,71,186,2011,EDM,4,23,114
373,Fredrik Claesson,NYR,D,27,1992-11-24,Stockholm,-,SWE,-,73,196,2011,OTT,5,5,126
374,Blake Pietila,N.J,L,26,1993-02-20,Milford,-,USA,-,71,200,2011,N.J,5,8,129
375,Nick Seeler,MIN,D,26,1993-06-03,Eden Prairie,-,USA,-,74,201,2011,MIN,5,10,131
376,Sean Kuraly,BOS,C,26,1993-01-20,Dublin,-,USA,-,74,213,2011,S.J,5,12,133
377,Andrew Shaw,MTL,R,28,1991-07-20,Belleville,-,CAN,-,71,182,2011,CHI,5,18,139
378,Vincent Trocheck,FLA,C,26,1993-07-11,Pittsburgh,-,USA,-,70,183,2011,FLA,3,3,64
379,Adam Lowry,WPG,C,26,1993-03-29,St. Louis,-,USA,-,77,210,2011,WPG,3,6,67
380,Nick Cousins,ARI,C,26,1993-07-20,Belleville,-,CAN,-,71,183,2011,PHI,3,7,68
381,Steven Fogarty,NYR,C,26,1993-04-19,Chambersburg,-,USA,-,75,208,2011,NYR,3,11,72
382,Blake Coleman,N.J,C,28,1991-11-28,Plano,-,USA,-,71,200,2011,N.J,3,14,75
383,Andy Welinski,ANA,D,26,1993-04-27,Duluth,-,USA,-,73,201,2011,ANA,3,22,83
384,Alan Quine,CGY,C,26,1993-02-25,Belleville,-,CAN,-,72,203,2013,NYI,6,15,166
385,Josh Leivo,"TOR, VAN",L,26,1993-05-26,Innisfil,-,CAN,-,74,192,2011,TOR,3,25,86
386,Kyle Rau,MIN,C,27,1992-10-24,Eden Prairie,-,USA,-,68,176,2011,FLA,3,30,91
387,Jean-Gabriel Pageau,OTT,C,27,1992-11-11,Ottawa,-,CAN,-,70,180,2011,OTT,4,5,96
388,Mike Reilly,MTL,D,26,1993-07-13,Chicago,-,USA,-,74,200,2011,CBJ,4,7,98
389,Reid Boucher,VAN,C,26,1993-09-08,Lansing,-,USA,-,70,195,2011,N.J,4,8,99
390,Ty Rattie,EDM,R,26,1993-02-05,Calgary,-,CAN,-,71,183,2011,STL,2,2,32
391,Rocco Grimaldi,NSH,C,26,1993-02-08,Anaheim,-,USA,-,66,180,2011,FLA,2,3,33
392,Scott Mayfield,NYI,D,27,1992-10-14,St. Louis,-,USA,-,76,223,2011,NYI,2,4,34
393,Adam Clendening,CBJ,D,27,1992-10-26,Niagara Falls,-,USA,-,72,196,2011,CHI,2,6,36
394,Boone Jenner,CBJ,C,26,1993-06-15,Dorchester,-,CAN,-,74,208,2011,CBJ,2,7,37
395,Dmitrij Jaskin,WSH,R,26,1993-03-23,Omsk,-,RUS,-,74,216,2011,STL,2,11,41
396,Victor Rask,"CAR, MIN",C,26,1993-03-01,Leksand,-,SWE,-,74,193,2011,CAR,2,12,42
397,Brandon Saad,CHI,L,27,1992-10-27,Pittsburgh,-,USA,-,73,206,2011,CHI,2,13,43
398,Brett Ritchie,DAL,R,26,1993-07-01,Orangeville,-,CAN,-,75,220,2011,DAL,2,14,44
399,Markus Granlund,VAN,C,26,1993-04-16,Oulu,-,FIN,-,72,180,2011,CGY,2,15,45
400,Joel Edmundson,STL,D,26,1993-06-28,Brandon,-,CAN,-,76,215,2011,STL,2,16,46
401,Matt Nieto,COL,L,27,1992-11-05,Long Beach,-,USA,-,71,185,2011,S.J,2,17,47
402,Xavier Ouellet,MTL,D,26,1993-07-29,Bayonne,-,FRA,-,73,196,2011,DET,2,18,48
403,Miikka Salomaki,NSH,R,26,1993-03-09,Raahe,-,FIN,-,71,203,2011,NSH,2,22,52
404,William Karlsson,VGK,C,26,1993-01-08,Marsta,-,SWE,-,73,195,2011,ANA,2,23,53
405,Scott Harrington,CBJ,D,26,1993-03-10,Kingston,-,CAN,-,74,204,2011,PIT,2,24,54
406,Nikita Kucherov,T.B,R,26,1993-06-17,Maykop,-,RUS,-,71,180,2011,T.B,2,28,58
407,Ryan Nugent-Hopkins,EDM,C,26,1993-04-12,Burnaby,-,CAN,-,72,184,2011,EDM,1,1,1
408,Gabriel Landeskog,COL,L,27,1992-11-23,Stockholm,-,SWE,-,73,215,2011,COL,1,2,2
409,Jonathan Huberdeau,FLA,L,26,1993-06-04,Saint-Jerome,-,CAN,-,73,202,2011,FLA,1,3,3
410,Adam Larsson,EDM,D,27,1992-11-12,Skellefteå,-,SWE,-,75,208,2011,N.J,1,4,4
411,Ryan Strome,"EDM, NYR",C,26,1993-07-11,Mississauga,-,CAN,-,73,193,2011,NYI,1,5,5
412,Mika Zibanejad,NYR,C,26,1993-04-18,Huddinge,-,SWE,-,74,208,2011,OTT,1,6,6
413,Mark Scheifele,WPG,C,26,1993-03-15,Kitchener,-,CAN,-,75,207,2011,WPG,1,7,7
414,Sean Couturier,PHI,C,26,1992-12-07,Phoenix,-,USA,-,75,211,2011,PHI,1,8,8
415,Dougie Hamilton,CAR,D,26,1993-06-17,Toronto,-,CAN,-,78,229,2011,BOS,1,9,9
416,Jonas Brodin,MIN,D,26,1993-07-12,Karlstad,-,SWE,-,73,194,2011,MIN,1,10,10
417,Ryan Murphy,"MIN, N.J",D,26,1993-03-31,Aurora,-,CAN,-,71,181,2011,CAR,1,12,12
418,Sven Baertschi,VAN,L,27,1992-10-05,Bern,-,CHE,-,71,190,2011,CGY,1,13,13
419,Jamie Oleksiak,"DAL, PIT",D,26,1992-12-21,Toronto,-,CAN,-,79,255,2011,DAL,1,14,14
420,J.T. Miller,T.B,C,26,1993-03-14,East Palestine,-,USA,-,73,218,2011,NYR,1,15,15
421,Joel Armia,MTL,R,26,1993-05-31,Pori,-,FIN,-,75,213,2011,BUF,1,16,16
422,Nathan Beaulieu,"BUF, WPG",D,26,1992-12-05,Strathroy,-,CAN,-,74,200,2011,MTL,1,17,17
423,Oscar Klefbom,EDM,D,26,1993-07-20,Karlstad,-,SWE,-,75,216,2011,EDM,1,19,19
424,Connor Murphy,CHI,D,26,1993-03-26,Dublin,-,USA,-,76,212,2011,PHX,1,20,20
425,Stefan Noesen,N.J,R,26,1993-02-12,Plano,-,USA,-,73,205,2011,OTT,1,21,21
426,Joe Morrow,WPG,D,26,1992-12-09,Edmonton,-,CAN,-,72,196,2011,PIT,1,23,23
427,Matt Puempel,DET,L,26,1993-01-24,Windsor,-,CAN,-,73,205,2011,OTT,1,24,24
428,Phillip Danault,MTL,C,26,1993-02-24,Victoriaville,-,CAN,-,73,201,2011,CHI,1,26,26
429,Vladislav Namestnikov,NYR,C,27,1992-11-22,Zhukovskiy,-,RUS,-,71,183,2011,T.B,1,27,27
430,Rickard Rakell,ANA,"C, L",26,1993-05-05,Sundbyberg,-,SWE,-,74,196,2011,ANA,1,30,30
431,Colin Miller,VGK,D,27,1992-10-29,Sault Ste. Marie,-,CAN,-,73,193,2012,L.A,5,30,151
432,Jonathan Marchessault,VGK,C,28,1990-12-27,Cap-Rouge,-,CAN,-,69,180,-,-,-,-,-
433,Kurtis Gabriel,N.J,R,26,1993-04-20,Newmarket,-,CAN,-,76,200,2013,MIN,3,20,81
434,Tomas Hyka,VGK,R,26,1993-03-23,Mlada Boleslav,-,CZE,-,71,160,2012,L.A,6,20,171
435,Barclay Goodrow,S.J,R,26,1993-02-26,Toronto,-,CAN,-,74,215,-,-,-,-,-
436,Brad Hunt,"MIN, VGK",D,31,1988-08-24,Maple Ridge,-,CAN,-,69,176,-,-,-,-,-
437,Torey Krug,BOS,D,28,1991-04-12,Livonia,-,USA,-,69,186,-,-,-,-,-
438,Cameron Schilling,WPG,D,31,1988-10-07,Carmel,-,USA,-,74,182,-,-,-,-,-
439,J.T. Brown,MIN,R,29,1990-07-02,Burnsville,-,USA,-,70,182,-,-,-,-,-
440,Matt Tennyson,BUF,D,29,1990-04-23,Minneapolis,-,USA,-,74,205,-,-,-,-,-
441,Luke Glendening,DET,C,30,1989-04-28,Grand Rapids,-,USA,-,71,191,-,-,-,-,-
442,Yanni Gourde,T.B,C,27,1991-12-15,Saint-Narcisse,-,CAN,-,69,173,-,-,-,-,-
443,Ryan Murray,CBJ,D,26,1993-09-27,Regina,-,CAN,-,73,206,2012,CBJ,1,2,2
444,Alex Galchenyuk,ARI,C,25,1994-02-12,Milwaukee,-,USA,-,73,207,2012,MTL,1,3,3
445,Morgan Rielly,TOR,D,25,1994-03-09,Vancouver,-,CAN,-,73,219,2012,TOR,1,5,5
446,Hampus Lindholm,ANA,D,25,1994-01-20,Helsingborg,-,SWE,-,75,208,2012,ANA,1,6,6
447,Matt Dumba,MIN,D,25,1994-07-25,Regina,-,CAN,-,72,180,2012,MIN,1,7,7
448,Pontus Aberg,"ANA, MIN",L,26,1993-09-23,Stockholm,-,SWE,-,71,194,2012,NSH,2,7,37
449,Phillip Di Giuseppe,"CAR, NSH",L,26,1993-10-09,Toronto,-,CAN,-,72,193,2012,CAR,2,8,38
450,Brendan Gaunce,VAN,C,25,1994-03-25,Sudbury,-,CAN,-,74,217,2012,VAN,1,26,26
451,Brady Skjei,NYR,D,25,1994-03-26,Lakeville,-,USA,-,75,210,2012,NYR,1,28,28
452,Tanner Pearson,"L.A, PIT, VAN",L,27,1992-08-10,Kitchener,-,CAN,-,73,201,2012,L.A,1,30,30
453,Scott Laughton,PHI,C,25,1994-05-30,Oakville,-,CAN,-,73,190,2012,PHI,1,20,20
454,Mark Jankowski,CGY,C,25,1994-09-13,Hamilton,-,CAN,-,76,212,2012,CGY,1,21,21
455,Olli Maatta,PIT,D,25,1994-08-22,Jyväskylä,-,FIN,-,74,206,2012,PIT,1,22,22
456,Mike Matheson,FLA,D,25,1994-02-27,Pointe-Claire,-,CAN,-,74,188,2012,FLA,1,23,23
457,Jordan Schmaltz,STL,D,26,1993-10-08,Madison,-,USA,-,74,196,2012,STL,1,25,25
458,Zemgus Girgensons,BUF,C,25,1994-01-05,Riga,-,LVA,-,74,211,2012,BUF,1,14,14
459,Cody Ceci,OTT,D,25,1993-12-21,Ottawa,-,CAN,-,74,210,2012,OTT,1,15,15
460,Tom Wilson,WSH,R,25,1994-03-29,Toronto,-,CAN,-,76,220,2012,WSH,1,16,16
461,Tomas Hertl,S.J,C,26,1993-11-12,Praha,-,CZE,-,74,215,2012,S.J,1,17,17
462,Teuvo Teravainen,CAR,L,25,1994-09-11,Helsinki,-,FIN,-,71,191,2012,CHI,1,18,18
463,Derrick Pouliot,VAN,D,25,1994-01-16,Estevan,-,CAN,-,72,196,2012,PIT,1,8,8
464,Jacob Trouba,WPG,D,25,1994-02-26,Rochester,-,USA,-,75,209,2012,WPG,1,9,9
465,Slater Koekkoek,"CHI, T.B",D,25,1994-02-18,Winchester,-,CAN,-,74,193,2012,T.B,1,10,10
466,Filip Forsberg,NSH,L,25,1994-08-13,Ostervala,-,SWE,-,73,205,2012,WSH,1,11,11
467,Radek Faksa,DAL,C,25,1994-01-09,Vitkov,-,CZE,-,75,220,2012,DAL,1,13,13
468,Matt Grzelcyk,BOS,D,25,1994-01-05,Charlestown,-,USA,-,69,174,2012,BOS,3,24,85
469,Colton Parayko,STL,D,26,1993-05-12,St. Albert,-,CAN,-,78,230,2012,STL,3,25,86
470,Brendan Leipsic,"L.A, VAN",L,25,1994-05-19,Winnipeg,-,CAN,-,70,180,2012,NSH,3,28,89
471,Oskar Sundqvist,STL,C,25,1994-03-23,Boden,-,SWE,-,75,209,2012,PIT,3,20,81
472,Esa Lindell,DAL,D,25,1994-05-23,Vantaa,-,FIN,-,75,215,2012,DAL,3,13,74
473,Chandler Stephenson,WSH,C,25,1994-04-22,Saskatoon,-,CAN,-,72,208,2012,WSH,3,16,77
474,Shayne Gostisbehere,PHI,D,26,1993-04-20,Pembroke Pines,-,USA,-,71,180,2012,PHI,3,17,78
475,Mackenzie MacEachern,STL,L,25,1994-03-09,Bloomfield Hills,-,USA,-,74,190,2012,STL,3,6,67
476,Devin Shore,"ANA, DAL",C,25,1994-07-19,Ajax,-,CAN,-,72,206,2012,DAL,2,31,61
477,Jujhar Khaira,EDM,L,25,1994-08-13,Surrey,-,CAN,-,76,212,2012,EDM,3,2,63
478,Adam Pelech,NYI,D,25,1994-08-16,Toronto,-,CAN,-,75,218,2012,NYI,3,4,65
479,Jimmy Vesey,NYR,L,26,1993-05-26,Boston,-,USA,-,75,202,2012,NSH,3,5,66
480,Chris Tierney,OTT,C,25,1994-07-01,Keswick,-,CAN,-,73,195,2012,S.J,2,25,55
481,Jordan Martinook,CAR,L,27,1992-07-25,Brandon,-,CAN,-,72,196,2012,PHX,2,28,58
482,Boo Nieves,NYR,C,25,1994-01-23,Syracuse,-,USA,-,75,214,2012,NYR,2,29,59
483,Damon Severson,N.J,D,25,1994-08-07,Melville,-,CAN,-,74,205,2012,N.J,2,30,60
484,Martin Frk,DET,R,26,1993-10-05,Pelhrimov,-,CZE,-,73,205,2012,DET,2,19,49
485,Colton Sissons,NSH,C,26,1993-11-05,North Vancouver,-,CAN,-,73,200,2012,NSH,2,20,50
486,Teddy Blueger,PIT,C,25,1994-08-15,Riga,-,LVA,-,72,185,2012,PIT,2,22,52
487,Jake McCabe,BUF,D,26,1993-10-12,Eau Claire,-,USA,-,73,204,2012,BUF,2,14,44
488,Brock McGinn,CAR,L,25,1994-02-02,Fergus,-,CAN,-,72,187,2012,CAR,2,17,47
489,Connor Carrick,"DAL, N.J",D,25,1994-04-13,Orland Park,-,USA,-,70,192,2012,WSH,5,16,137
490,Charles Hudon,MTL,L,25,1994-06-23,Alma,-,CAN,-,70,190,2012,MTL,5,1,122
